BodyId,Type,WaterMass,SurfaceBefore,SurfaceAfter,Iterations,Residual,MaxLocalError,InputRevision,OutputRevision
2c7c34223d4586a2,mixed,32620,-8.301881397,-8.301883544,1,0.506399006,0.000004293,1,2
2c84099056252363,mixed,134701,-5.699747459,-5.699740413,1,0.624688718,0.662590017,1,2
2c8991492f63766f,wetland,4992,-5.312994054,-5.312994054,1,0.000000000,0.000000000,1,1
2c8a24b731259893,wetland,4992,-8.355454085,-8.355454085,1,0.000000000,0.000000000,1,1
2c9b89dd682b3881,river,12554,-7.725156628,-7.725151761,1,0.000000000,0.000004867,1,2
2c9e6b00a98ea45a,wetland,4992,-6.841803155,-6.841803155,1,0.000000000,0.000000000,1,1
2caaa14e5f8f8eba,lake,26861,-6.396320058,-6.396321917,64,0.000000000,0.000001859,1,2
2cbdc0be9bdb9514,river,10965,-6.924268254,-6.924250525,1,0.000000000,0.000017729,1,2
2ccac507fd27263e,wetland,4992,-5.486586721,-5.486586721,1,0.000000000,0.000000000,1,1
2ccc44c1917dc929,lake,34710,-6.154943828,-6.154963115,64,0.000000000,0.000019286,1,2
2cdda9e7c8836917,wetland,9984,-5.392161520,-5.392161520,1,0.051257195,0.155000000,1,2
2ce5b9e65252c959,mixed,136603,-9.146809048,-9.146805933,1,0.569743265,0.000017959,1,2
2ce6e0c255d70da1,river,11227,-6.052135994,-6.052144615,1,0.000000000,0.000008620,1,2
2d0a03ef1c1beafb,river,20653,-4.145980739,-4.145975642,1,0.000000000,0.000005097,1,2
2d0c51a45bbd34b0,mixed,666456,59.579037983,59.579039180,1,0.370227633,0.959404860,1,2
2d0d78805f4178f8,lake,11544,-5.920617536,-5.920622358,64,0.000000000,0.000004822,1,2
2d179ba67f299e49,river,22170,34.410262416,34.410249310,1,0.111574168,0.000016643,1,2
2d1bfc8354e3ad0d,lake,16667,-5.750344143,-5.750345905,64,0.000000000,0.000001762,1,2
2d2a80864a85e122,river,10948,-6.865924965,-6.865909555,1,0.000000000,0.000015410,1,2
2d2df5178dab6f1f,river,23370,-7.115313789,-7.115305177,1,0.302394361,0.000009546,1,2
2d34103e68abe44f,wetland,4992,-5.649111192,-5.649111192,1,0.000000000,0.000000000,1,1
2d38183dad939470,wetland,4992,57.791113144,57.791113144,1,0.000000000,0.000000000,1,1
2d38ababaf55b694,wetland,9984,-6.620480226,-6.620480226,1,1.593452719,0.155000000,1,2
2d411487c9f77579,wetland,9984,-6.638939019,-6.638939019,1,0.836621300,0.155000000,1,2
2d4608d2a173a661,wetland,4992,-4.280766114,-4.280766114,1,0.000000000,0.000000000,1,1
2d464363126369e2,lake,36443,-7.395497800,-7.395482686,64,0.000000000,0.000015114,1,2
2d592842ddbfacbb,lake,45252,-5.622358423,-5.622367749,64,0.000006103,0.000015429,1,2
2d5c9cd420e53ab8,wetland,4992,-5.337535897,-5.337535897,1,0.000000000,0.000000000,1,1
2d5eaffbb6fdffc7,lake,61882,-6.154943828,-6.154937092,64,0.000000000,0.000006737,1,2
2d6cdb211bcdd539,wetland,4992,-6.203422381,-6.203422381,1,0.000000000,0.000000000,1,1
2d6fbc445d314112,wetland,4992,-6.716345101,-6.716345101,1,0.000000000,0.000000000,1,1
2d701521ee039fb5,lake,102619,-9.181272220,-9.181285194,64,0.000003386,0.000016360,1,2
2d7543fd366f941e,lake,32932,-5.920617536,-5.920619738,64,0.000000000,0.000002202,1,2
2da3ebb9c9a95fb7,lake,95786,-5.541586607,-5.541579031,64,0.000000000,0.000007576,1,2
2db26fbcbf4b93cc,lake,31502,-6.561089249,-6.561089833,64,0.000000000,0.000000584,1,2
2db5165257267aff,mixed,47970,-6.448224470,-6.448233669,1,0.082802934,0.000018398,1,2
2db7f7759889e6d8,wetland,4992,-6.198254377,-6.198254377,1,0.000000000,0.000000000,1,1
2dc0f3bfb4edc7e1,mixed,44719,-5.920617536,-5.920627288,1,0.000006375,0.000016127,1,2
2dc95c9bcf8f86c6,mixed,900224,-5.989302629,-5.989300799,1,1.465029016,1.978634879,1,2
2dd4132ff139ce3b,lake,154492,-6.002418372,-6.002404924,64,0.000000000,0.000013448,1,2
2de4e4e8267d4c05,lake,59195,-9.010653249,-9.010634504,64,0.000000000,0.000018745,1,2
2dffd9c943102dfb,wetland,4992,-11.209870033,-11.209870033,1,0.000000000,0.000000000,1,1
2e159fcc4fcfdcad,river,24416,39.768775423,39.768775408,1,3.461346027,0.000015499,1,2
2e20e9ce733c4646,wetland,4992,-5.495567683,-5.495567683,1,0.000000000,0.000000000,1,1
2e35c385ed677431,wetland,4992,-6.313196560,-6.313196560,1,0.000000000,0.000000000,1,1
2e416665a1a63c6d,river,17741,-6.253828290,-6.253825898,1,0.000000000,0.000002392,1,2
2e4af61dbfcc3f9a,wetland,4992,25.937570600,25.937570600,1,0.000000000,0.000000000,1,1
2e4e6aaf02f1cd97,wetland,19968,-6.929118188,-6.929118188,1,1.467183087,0.193984375,1,2
2e60f6b13d7bb1cd,river,12118,-5.993141250,-5.993150762,1,0.000000000,0.000009512,1,2
2e6a86695ba1b4fa,river,11484,-4.904679275,-4.904695287,1,0.000000000,0.000016013,1,2
2e6b72b4ee3635c1,lake,118772,-7.363923054,-7.363913351,64,0.000007179,0.000016912,1,2
2e790a6c5143e90f,mixed,356603,-6.501850663,-6.501847096,1,1.346073173,2.867237779,1,2
2e79f6b7e3d869d6,lake,30476,-6.713018018,-6.713008216,64,0.000000000,0.000009802,1,2
2e8821dd48a83f48,river,33057,34.547751045,34.547763620,2,0.928432201,0.480562994,1,2
2ed2aac3c3a22ec3,wetland,4992,-5.314298937,-5.314298937,1,0.000000000,0.000000000,1,1
2ed746310a4c0108,lake,276688,-6.965896482,-6.965906614,64,0.000007461,0.000017250,1,2
2ee2e910be8ac944,wetland,9984,-4.900663955,-4.900663955,1,1.182012544,0.155000000,1,2
2ee5ca33ffee351d,mixed,42592,-6.303666872,-6.303668788,1,1.454044327,0.000010146,1,2
2ef361eb62fbe86b,lake,34424,-11.911391253,-11.911384296,64,0.000000000,0.000006957,1,2
2f04c7119a018859,wetland,9984,-5.709392814,-5.709392814,1,0.079358687,0.155000000,1,2
2f1685182940c5c5,wetland,4992,-5.224593194,-5.224593194,1,0.000000000,0.000000000,1,1
2f1d6e3aaf8be1bf,mixed,516945,-5.890197202,-5.890194734,1,1.545147820,3.734804860,1,2
2f2d1919a8b25a1c,wetland,4992,-6.287695456,-6.287695456,1,0.000000000,0.000000000,1,1
2f3fa51be33c3e52,wetland,4992,-7.333863417,-7.333863417,1,0.000000000,0.000000000,1,1
2f4d0242d55a2e1f,wetland,4992,-3.972615174,-3.972615174,1,0.000000000,0.000000000,1,1
2f5cad21ce80a67c,river,17380,-4.937365689,-4.937365689,1,0.000000000,0.000000000,1,1
2f61a16ca5fcd764,lake,63713,-5.388185173,-5.388182990,64,0.000000000,0.000002184,1,2
2f6234daa7bef988,wetland,4992,-4.854013812,-4.854013812,1,0.000000000,0.000000000,1,1
2f6ad84733507bee,wetland,4992,-5.660977386,-5.660977386,1,0.000000000,0.000000000,1,1
2f78356e256e6bbb,river,11244,31.607687858,31.607701871,1,0.000000000,0.000014013,1,2
2f7c3d6d6a561bdc,lake,31859,-8.912798187,-8.912817572,64,0.000000000,0.000019385,1,2
2f7dbd26feacbec7,wetland,4992,-5.168614773,-5.168614773,1,0.000000000,0.000000000,1,1
2f7e5095006ee0eb,wetland,4992,-7.091518415,-7.091518415,1,0.000000000,0.000000000,1,1
2f8660938a3e412d,mixed,61832,-6.139162056,-6.139161230,1,0.417955253,0.000001653,1,2
2f8b54de61ba7215,wetland,4992,-5.134875265,-5.134875265,1,0.000000000,0.000000000,1,1
2f8f224d35b25eb5,lake,33100,-9.629877875,-9.629881550,64,0.000000000,0.000003675,1,2
2f9664501437182d,lake,25121,-6.531018206,-6.531016691,64,0.000000000,0.000001514,1,2
2f96f7be15f93a51,lake,220193,-6.531018206,-6.531031638,64,0.000005692,0.000019125,1,2
2fa85ce44cfeda3f,mixed,1525453,-4.779879311,-4.779880764,1,0.186884386,0.618399776,1,2
2fc1040d628933a5,lake,29429,-5.388185173,-5.388175887,64,0.000000000,0.000009287,1,2
2fc4789ea5aec1a2,wetland,4992,-5.391939472,-5.391939472,1,0.000000000,0.000000000,1,1
2fc6c653e5500b57,river,22310,-8.982535352,-8.982536303,1,1.693821055,0.000003728,1,2
2fc8d97b7b68d066,wetland,4992,-6.318697403,-6.318697403,1,0.000000000,0.000000000,1,1
2fdb0ca0252055f9,wetland,4992,-5.765792554,-5.765792554,1,0.000000000,0.000000000,1,1
2fdf6d7cfada64bd,mixed,351598,-5.644181318,-5.644188203,1,0.713596471,0.884229165,1,2
2fe588a3d5dad9ed,lake,34284,-9.013729236,-9.013719273,64,0.000000000,0.000009963,1,2
2fed05345de8180b,lake,26631,-7.395497800,-7.395511385,64,0.000000000,0.000013586,1,2
2ff814a61064be23,wetland,9984,-6.315717473,-6.315717473,1,0.117397302,0.155000000,1,2
300bc7844e72e6a1,wetland,4992,52.234351308,52.234351308,1,0.000000000,0.000000000,1,1
301dc018873aa8b3,wetland,4992,-7.547323945,-7.547323945,1,0.000000000,0.000000000,1,1
302fb8acc0026ac5,mixed,77636,-5.399645760,-5.399643910,1,0.326764942,0.000009363,1,2
3035d3d39b02dff5,mixed,52628,-5.338723255,-5.338726710,1,0.581897736,0.000006910,1,2
3038b4f6dc664bce,mixed,41727,-5.437580262,-5.437582003,1,0.764230746,0.625696523,1,2
30420a215103ca55,lake,29923,-6.678991687,-6.678991190,64,0.000000000,0.000000498,1,2
3049df8f69e36716,wetland,4992,-8.459362953,-8.459362953,1,0.000000000,0.000000000,1,1
3050c8b1f02e8310,river,22104,38.247860722,38.247864054,1,1.488170724,0.000008902,1,2
3052dbd98647481f,lake,100089,-6.154943828,-6.154945514,64,0.000000000,0.000001685,1,2
30696fdb05b8dc76,lake,2973,-5.920617536,-5.920629901,64,0.000000000,0.000012365,1,2
306f8b01e0b951a6,wetland,9984,-5.415532908,-5.415532908,1,1.520041397,0.155000000,1,2
3077079268c68fc4,mixed,117463,-17.205731195,-17.205735403,1,4.813401442,0.000013182,1,2
3077606ff998ee67,wetland,4992,-6.097397837,-6.097397837,1,0.000000000,0.000000000,1,1
30870b4ef2bf66c4,wetland,4992,-6.616643249,-6.616643249,1,0.000000000,0.000000000,1,1
30879ebcf48188e8,lake,3007,-5.220974797,-5.220980945,64,0.000000000,0.000006148,1,2
308e87df7acca4e2,lake,238195,-8.577080627,-8.577081197,64,0.000002769,0.000003279,1,2
30b02b52acbadf51,lake,9906,-5.587417078,-5.587402606,64,0.000000000,0.000014472,1,2
30b48c2f8274ee15,wetland,14976,-7.194578446,-7.194578446,1,1.322108650,0.193984375,1,2
30bbce3260f9a78d,wetland,4992,14.788625661,14.788625661,1,0.000000000,0.000000000,1,1
30d59c34b2a10660,wetland,9984,-9.009205000,-9.009205000,1,0.350270958,0.155000000,1,2
30d7567eb7e76ccc,wetland,9984,-6.608105218,-6.608105218,1,1.991815019,0.155000000,1,2
30dcde379125bfd8,mixed,54031,-5.755183555,-5.755192547,1,0.477843311,0.000017984,1,2
30e3c75a1770dbd2,wetland,9984,-5.193653574,-5.193653574,1,0.647910501,0.155000000,1,2
30e8bba4eeed0cba,wetland,4992,-4.870474516,-4.870474516,1,0.000000000,0.000000000,1,1
30edea8037590123,lake,4663,-6.945696540,-6.945688859,64,0.000000000,0.000007681,1,2
30f6535c51fac008,lake,235650,-6.945696540,-6.945694579,64,0.000008487,0.000013351,1,2
30ff4fa66e5ea111,wetland,4992,-6.254517472,-6.254517472,1,0.000000000,0.000000000,1,1
310162ce04776620,wetland,4992,-7.812691431,-7.812691431,1,0.000000000,0.000000000,1,1
3101f63c06398844,wetland,9984,-5.494625201,-5.494625201,1,0.305450915,0.155000000,1,2
3104d75f479cf41d,wetland,4992,-6.748218102,-6.748218102,1,0.000000000,0.000000000,1,1
31077df4df77db50,wetland,4992,-5.768557693,-5.768557693,1,0.000000000,0.000000000,1,1
3111a11aff6000a1,river,11024,-6.236182681,-6.236166562,1,0.000000000,0.000016119,1,2
3125e76477c90c68,wetland,4992,65.048478788,65.048478788,1,0.000000000,0.000000000,1,1
31295bf5baee9a65,mixed,158494,-8.140818076,-8.140810399,1,1.565412614,2.091888179,1,2
313f21fb8f1587f2,mixed,7304,-5.965286675,-5.965283133,1,1.420672428,0.000007084,1,2
314c2644f061191c,mixed,370073,-6.152616982,-6.152608231,1,1.219857976,3.071001807,1,2
314eccda883c004f,lake,41830,-9.181272220,-9.181253294,64,0.000000000,0.000018926,1,2
31692e4adba58146,river,35363,-6.950607539,-6.950594008,2,0.276093910,0.690047590,1,2
316a5526df29c58e,wetland,4992,-5.500685954,-5.500685954,1,0.000000000,0.000000000,1,1
316fdcdfb868189a,lake,55689,-5.220974797,-5.220974438,64,0.000006270,0.000006629,1,2
3177b24dd147b55b,wetland,4992,-6.436543071,-6.436543071,1,0.000000000,0.000000000,1,1
3180ae97edab9664,river,13850,-5.960546048,-5.960538576,1,0.000000000,0.000007472,1,2
3189aae20a0f776d,wetland,4992,-6.521465964,-6.521465964,1,0.000000000,0.000000000,1,1
31924e4e95a0f9d3,lake,101706,-6.625850405,-6.625853802,64,0.000003570,0.000006967,1,2
319955c10335efca,lake,103194,-5.530622370,-5.530626215,64,0.000007777,0.000011623,1,2
31a165bf8d05500c,wetland,4992,-5.509676358,-5.509676358,1,0.000000000,0.000000000,1,1
31c39ca0c0b5ac9f,river,12064,-8.072977359,-8.072982867,1,0.000000000,0.000005508,1,2
31cb720ed9954960,river,11024,58.157709379,58.157725498,1,0.000000000,0.000016119,1,2
31ce18a471703093,wetland,4992,-5.751168212,-5.751168212,1,0.000000000,0.000000000,1,1
31d18d35b495be90,lake,51265,-4.723814981,-4.723815319,64,0.000000000,0.000000338,1,2
31e01138aa37f2a5,lake,88890,-9.013729236,-9.013737761,64,0.000000000,0.000008525,1,2
31e6bfcd86fa89f9,wetland,4992,-5.606658373,-5.606658373,1,0.000000000,0.000000000,1,1
31ef28a9a19c48de,wetland,4992,-5.420809800,-5.420809800,1,0.000000000,0.000000000,1,1
31f57e5e262542b4,lake,1361413,-7.405593335,-7.405592338,64,0.000011289,0.000018858,1,2
31fb99850125b7e4,mixed,550287,64.060124293,64.060121387,1,0.903419613,1.571843393,1,2
31fd53cf066c1e50,wetland,9984,-6.135626985,-6.135626985,1,0.781471451,0.155000000,1,2
32024819dde84f38,mixed,25613,-5.937028387,-5.937029078,1,0.840031165,0.000015246,1,2
32135462841b9083,wetland,4992,-13.249784481,-13.249784481,1,0.000000000,0.000000000,1,1
3218dc1b5d59e38f,mixed,21012,-6.873377631,-6.873374894,1,0.999053713,0.155000000,1,2
321c161c2f8fae0b,mixed,620922,-5.109641634,-5.109637275,1,0.497897803,0.779341760,1,2
321e63d43698369b,mixed,187947,-7.512659675,-7.512654732,1,1.200525536,1.225289473,1,2
322144f777fba274,river,19365,-5.042934192,-5.042915697,1,0.000000000,0.000018495,1,2
3223eb8d0fd689a7,wetland,4992,-6.025373327,-6.025373327,1,0.000000000,0.000000000,1,1
323e4cfd63400a9e,river,25433,-7.079052352,-7.079055326,1,0.000000000,0.000002974,1,2
32516c6d9f8c10f8,wetland,4992,-2.165337558,-2.165337558,1,0.000000000,0.000000000,1,1
325ff070952e450d,lake,26099,-9.013729236,-9.013726499,64,0.000000000,0.000002737,1,2
3266d9931b796107,wetland,4992,17.903713287,17.903713287,1,0.000000000,0.000000000,1,1
3270fcb93b618658,lake,42346,-8.224283668,-8.224287673,64,0.000000000,0.000004004,1,2
3271e904cdf6071f,mixed,24783,-7.739432989,-7.739434093,1,0.958441537,0.443841881,1,2
32768472149fd964,river,19569,-4.877108824,-4.877099986,1,0.000000000,0.000008837,1,2
328a902de3806085,mixed,203150,-6.423823431,-6.423824353,1,0.909104220,1.214854041,1,2
328e04bf26a5ee82,river,17283,-6.667889521,-6.667871990,1,0.000000000,0.000017531,1,2
328e982d286810a6,river,33010,-7.031934498,-7.031930383,2,1.220929835,0.649244416,1,2
3297947744cbf1af,mixed,116783,-5.827537246,-5.827542063,1,0.263281910,0.279261375,1,2
329c2fe48b75c3f4,wetland,4992,-6.758662800,-6.758662800,1,0.000000000,0.000000000,1,1
32a1242f62f1f4dc,lake,80581,-8.006958285,-8.006971291,64,0.000000000,0.000013006,1,2
32ad019cc0b941be,wetland,4992,-4.990481521,-4.990481521,1,0.000000000,0.000000000,1,1
32b52feb31d27bfd,wetland,4992,-6.994522500,-6.994522500,1,0.000000000,0.000000000,1,1
32c23434931e0d27,wetland,4992,-4.961689260,-4.961689260,1,0.000000000,0.000000000,1,1
32d0b83788c0413c,river,25118,7.280012339,7.280005128,1,0.411616563,0.000012940,1,2
32de4feeebcdf48a,lake,23221,-8.399054058,-8.399052985,64,0.000000000,0.000001073,1,2
32e1c4802ef38287,mixed,145731,-7.401538278,-7.401544519,1,0.174224971,0.155000000,1,2
32e34439c34a2572,river,11907,-4.687057219,-4.687075407,1,0.000000000,0.000018188,1,2
32ecd3f1e170289f,river,17511,-4.521127009,-4.521121389,1,0.000000000,0.000005619,1,2
32ed675fe3324ac3,wetland,4992,-4.303709137,-4.303709137,1,0.000000000,0.000000000,1,1
32f9d83b42bbb9c9,mixed,60150,-7.620733804,-7.620728564,1,1.380930605,0.193984375,1,2
32fc7ed0da96a0fc,river,11510,41.623270886,41.623258206,1,0.000000000,0.000012681,1,2
3302d4855f1f9ad2,lake,126044,-6.302413859,-6.302421099,64,0.000006367,0.000013607,1,2
3304543ef3763dbd,mixed,37151,-5.433969617,-5.433968520,1,0.777023933,0.155000000,1,2
3304e7acf5385fe1,lake,55687,-5.750344143,-5.750336900,64,0.000000000,0.000007243,1,2
330a16883da4544a,wetland,9984,-6.647260832,-6.647260832,1,0.620436830,0.155000000,1,2
331cfb6809009723,wetland,4992,-5.910781962,-5.910781962,1,0.000000000,0.000000000,1,1
331d8ed60ac2b947,lake,77635,-6.233017873,-6.233007593,64,0.000000000,0.000010280,1,2
332477f8910dd541,mixed,67386,-5.713767574,-5.713763233,1,1.865650467,0.054150125,1,2
33268b2027269a50,wetland,4992,-6.832129962,-6.832129962,1,0.000000000,0.000000000,1,1
3332fbfb86b00956,wetland,4992,-4.867850649,-4.867850649,1,0.000000000,0.000000000,1,1
333422d78a344d9e,river,11321,15.931303460,15.931294445,1,0.000000000,0.000009015,1,2
3339172261b07e86,wetland,4992,-9.673225779,-9.673225779,1,0.000000000,0.000000000,1,1
3342136c7e145f8f,lake,319919,-7.363923054,-7.363916066,64,0.000008009,0.000018943,1,2
334707b755909077,wetland,4992,-12.136181691,-12.136181691,1,0.000000000,0.000000000,1,1
33474247c68053f8,lake,32472,-8.692587251,-8.692599236,64,0.000000000,0.000011985,1,2
335532dcba6065e9,mixed,152210,-5.609629759,-5.609632150,1,1.110702513,1.338835481,1,2
33632371ae4077da,wetland,4992,-6.938304883,-6.938304883,1,0.000000000,0.000000000,1,1
336cb329cc667b07,lake,109968,-9.013729236,-9.013730958,64,0.000000380,0.000002102,1,2
33739c4c52b19701,wetland,4992,-6.338793729,-6.338793729,1,0.000000000,0.000000000,1,1
3379b7732db20c31,river,11099,-5.184512575,-5.184509851,1,0.000000000,0.000002723,1,2
3382204f4853cb16,lake,37615,-6.626546710,-6.626534531,64,0.000000000,0.000012179,1,2
3383472b4bd80f5e,mixed,91603,-7.264522173,-7.264518437,1,1.730353636,0.000013309,1,2
3384c6e4e02eb249,wetland,4992,-5.200116698,-5.200116698,1,0.000000000,0.000000000,1,1
339cda9ff3f6e98b,lake,35594,-5.530622370,-5.530631675,64,0.000000000,0.000009305,1,2
33a6fdc613df0edc,wetland,9984,-7.168429356,-7.168429356,1,0.649516213,0.155000000,1,2
33b6e332b68e0bdf,mixed,143359,-6.412219598,-6.412220412,1,1.508894200,1.600433610,1,2
33c072ead4b40f0c,river,10998,-4.673599835,-4.673612788,1,0.000000000,0.000012953,1,2
33d076a75eace60c,wetland,4992,-8.266497386,-8.266497386,1,0.000000000,0.000000000,1,1
33da065f7cd2e939,wetland,14976,-7.409763738,-7.409763738,1,1.528360250,0.193984375,1,2
33dce782be365512,mixed,67483,-8.685396658,-8.685392013,1,0.082536336,0.193999022,1,2
33dea1ccc37cbb7e,wetland,9984,54.409402054,54.409402054,1,0.096034803,0.155000000,1,2
33e79e16dfe09c87,wetland,4992,-5.688703784,-5.688703784,1,0.000000000,0.000000000,1,1
33f40ef23f6a0b8d,river,37945,-7.843700744,-7.843696576,1,0.297059264,0.000019241,1,2
33fba9d2aec123a8,wetland,4992,-6.417912012,-6.417912012,1,0.000000000,0.000000000,1,1
3403266336ce61c6,wetland,4992,-6.799568114,-6.799568114,1,0.000000000,0.000000000,1,1
340412aec962e28d,lake,88685,-7.244659155,-7.244656081,64,0.000000000,0.000003074,1,2
34169eb103ecc6c3,river,11783,-4.612024765,-4.612017971,1,0.000000000,0.000006794,1,2
341b3a1e4a969908,lake,24917,-5.920617536,-5.920616596,64,0.000000000,0.000000940,1,2
341fd58b91406b4d,wetland,14976,-7.837509814,-7.837509814,1,1.543681702,0.193984375,1,2
342fd9481b39424d,mixed,179161,-9.108463396,-9.108461510,1,0.829619308,0.000015651,1,2
3442f8b8578548a7,lake,78965,-6.531018206,-6.530999702,64,0.000000000,0.000018504,1,2
3448bafeda4c2059,mixed,181561,-6.582752291,-6.582749457,1,0.227560032,0.350348285,1,2
344e42b7b38a7365,wetland,4992,53.565808916,53.565808916,1,0.000000000,0.000000000,1,1
34545dde8e8ae895,wetland,4992,26.742198800,26.742198800,1,0.000000000,0.000000000,1,1
34573f01cfee546e,river,11145,-2.562386955,-2.562373800,1,0.000000000,0.000013155,1,2
34677d4ecad6eeef,river,11072,30.785945073,30.785953036,1,0.000000000,0.000007963,1,2
3472c74e26dc19ad,mixed,425763,-9.196806686,-9.196807224,1,1.392623066,1.732739793,1,2
3477282dc3fd674c,wetland,4992,-5.898133888,-5.898133888,1,0.000000000,0.000000000,1,1
347efd9bdcdd040d,mixed,46721,-8.538076676,-8.538079043,1,0.297882401,0.000004734,1,2
348399092386d652,wetland,4992,16.452050089,16.452050089,1,0.000000000,0.000000000,1,1
34a81d9f96d87c9a,wetland,4992,-6.220783254,-6.220783254,1,0.000000000,0.000000000,1,1
34b1ad57b4fe7fc7,mixed,359819,-5.447560013,-5.447550899,1,0.387688557,0.564179768,1,2
34b32d11495522b2,river,17403,-6.684109265,-6.684118366,1,0.000000000,0.000009101,1,2
34b3c07f4b1744d6,mixed,89930,30.741268658,30.741274400,1,1.017508146,0.000011484,1,2
34b453ed4cd966fa,river,12070,-5.253769729,-5.253760080,1,0.000000000,0.000009649,1,2
34c2448240b978eb,lake,46067,-6.531018206,-6.531010248,64,0.000000000,0.000007957,1,2
34e1d4cddc8eee4b,mixed,147001,-5.811928352,-5.811925734,1,1.236440115,1.895291443,1,2
34e88362b951859f,wetland,4992,-5.636142320,-5.636142320,1,0.000000000,0.000000000,1,1
34f4b9ada7eb3124,lake,70451,-8.056956111,-8.056952038,64,0.000000000,0.000004073,1,2
34f673f7ad319790,wetland,4992,-6.310403853,-6.310403853,1,0.000000000,0.000000000,1,1
34ff7041c9957899,wetland,9984,-6.170595953,-6.170595953,1,1.552407272,0.155000000,1,2
350780405364d8db,wetland,4992,-5.236189661,-5.236189661,1,0.000000000,0.000000000,1,1
350aba41259aa357,wetland,4992,-4.805263171,-4.805263171,1,0.000000000,0.000000000,1,1
351783fcdd5dafdb,wetland,4992,-5.823715425,-5.823715425,1,0.000000000,0.000000000,1,1
351af88e20833dd8,wetland,4992,-6.288209776,-6.288209776,1,0.000000000,0.000000000,1,1
35214e42a50c37ae,river,11723,-5.790741300,-5.790732174,1,0.000000000,0.000009126,1,2
3523616a3b24fcbd,lake,24617,53.595232320,53.595234652,64,0.000000000,0.000002332,1,2
353151ff2f050eae,mixed,14859,-5.840520292,-5.840522727,1,0.826273704,0.000004869,1,2
353c089350af5623,river,11356,-7.323440303,-7.323429581,1,0.000000000,0.000010722,1,2
3545984b6ed55950,wetland,4992,-4.871712489,-4.871712489,1,0.000000000,0.000000000,1,1
35612097c5c31e8f,wetland,4992,-4.610641369,-4.610641369,1,0.000000000,0.000000000,1,1
3570cb76bee996ec,wetland,9984,3.010534295,3.010534295,1,0.015599685,0.155000000,1,2
3573ac9a004d02c5,lake,130078,-7.405593335,-7.405596371,64,0.000000000,0.000003036,1,2
3589729fd473f052,mixed,24383,-7.244761475,-7.244763687,1,1.756015244,0.155000000,1,2
35983130739ea90d,lake,60584,-6.863219945,-6.863213594,64,0.000008381,0.000014732,1,2
359a445809b76e1c,river,11287,-5.027416034,-5.027400515,1,0.000000000,0.000015519,1,2
35a006a153e584a9,lake,21500,-6.299219848,-6.299224091,64,0.000000000,0.000004243,1,2
35a254569386ce5e,river,18225,-8.557251010,-8.557241970,1,0.000000000,0.000009040,1,2
35b0d85989290273,wetland,4992,-5.137121031,-5.137121031,1,0.000000000,0.000000000,1,1
35cc60a5e016c7b2,wetland,4992,-7.381566178,-7.381566178,1,0.000000000,0.000000000,1,1
35cd8781e39b0bfa,mixed,479417,-7.807688173,-7.807688474,1,2.351358978,0.813991720,1,2
35dc0b84d93d400f,wetland,4992,-6.210137982,-6.210137982,1,0.000000000,0.000000000,1,1
35f41f3fed057751,lake,55901,-5.920617536,-5.920620739,64,0.000000000,0.000003203,1,2
35fdaef80b2b7a7e,river,11205,-7.023245467,-7.023229573,1,0.000000000,0.000015894,1,2
35fe42660ced9ca2,river,10909,-5.873072520,-5.873087035,1,0.000000000,0.000014515,1,2
36199021f2eb9e60,lake,271877,-5.220974797,-5.220962785,64,0.000002794,0.000015744,1,2
363ceddf2a203f3b,wetland,4992,-9.224363940,-9.224363940,1,0.000000000,0.000000000,1,1
3643d701b06b5b35,mixed,16110,-6.632864518,-6.632858023,1,0.869631406,0.000012991,1,2
364556bb44c1fe20,lake,16044,-5.388185173,-5.388171587,64,0.000000000,0.000013587,1,2
364cd34bcccf3c3e,lake,176355,-5.582094760,-5.582097297,64,0.000012407,0.000015691,1,2
364d66b9ce915e62,lake,26138,-5.541586607,-5.541593462,64,0.000000000,0.000006855,1,2
364e8d95d215a2aa,wetland,4992,-5.814655485,-5.814655485,1,0.000000000,0.000000000,1,1
364ee67362e8014d,river,36081,-6.145291460,-6.145283782,1,0.261541222,0.000007750,1,2
365d6a76588a3562,river,52138,-8.071834166,-8.071836583,2,0.229560899,1.017387851,1,2
365f5f4e07592074,wetland,9984,-6.399424567,-6.399424567,1,1.445848250,0.155000000,1,2
368c1232ebc400fb,river,17878,-6.218916733,-6.218903914,1,0.000000000,0.000012819,1,2
36a7071140efa416,wetland,9984,-6.585562658,-6.585562658,1,0.227739380,0.155000000,1,2
36ac35ec895b987f,lake,117769,-5.585144563,-5.585130972,64,0.000005428,0.000019020,1,2
36b12a3760d7c967,lake,34156,-5.920617536,-5.920609457,64,0.000000000,0.000008079,1,2
36c4dd159ee5f1e5,wetland,4992,-8.249576749,-8.249576749,1,0.000000000,0.000000000,1,1
36d6d5a9d7adb3f7,wetland,4992,-8.189191865,-8.189191865,1,0.000000000,0.000000000,1,1
36e6d96661a68af7,wetland,4992,-5.345888398,-5.345888398,1,0.000000000,0.000000000,1,1
36eee964eb75eb39,lake,42778,-6.579723659,-6.579732481,64,0.000000000,0.000008822,1,2
36f3ddafc2f21c21,mixed,71245,-6.710097162,-6.710098835,1,1.855853048,0.193984375,1,2
3701756725ffcf6f,wetland,4992,-6.760489941,-6.760489941,1,0.000000000,0.000000000,1,1
370bf16ad6ba5363,lake,69799,-7.363923054,-7.363908560,64,0.000000000,0.000014493,1,2
