phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,1.565,37.6,155.056,155.056,fly,0.936,ok,2601,0,0,192.00,250245120,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.398,0.021,0.000,0,0,0,303,303,0,0
travel,1.595,38.3,155.565,155.565,fly,0.749,ok,2601,0,0,192.00,250245120,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.378,0.011,0.000,0,0,0,303,303,0,0
travel,1.625,39.0,156.074,156.074,fly,0.736,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.384,0.021,0.000,0,0,0,303,303,0,0
travel,1.655,39.7,156.584,156.584,fly,0.923,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.502,0.020,0.000,0,0,0,303,303,0,0
travel,1.685,40.4,157.093,157.093,fly,0.705,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.368,0.010,0.000,0,0,0,303,303,0,0
travel,1.715,41.2,157.604,157.604,fly,0.753,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,7449760,22132800,958,303,303,0,0,0,0,0,0,0,0,0.378,0.011,0.000,0,0,0,303,303,0,0
travel,1.745,41.9,158.114,158.114,fly,0.712,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,7449760,22132800,958,303,303,0,0,0,0,0,0,0,0,0.373,0.010,0.000,0,0,0,303,303,0,0
travel,1.775,42.6,158.623,158.623,fly,0.705,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,7449760,22132800,958,303,303,0,0,0,0,0,0,0,0,0.369,0.010,0.000,0,0,0,303,303,0,0
travel,1.805,43.3,159.132,159.132,fly,0.775,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,7449760,22132800,958,303,303,0,0,0,0,0,0,0,0,0.417,0.024,0.000,0,0,0,303,303,0,0
travel,1.835,44.0,159.647,159.647,fly,0.767,ok,2601,0,0,192.00,250249216,335413248,114090264,95883264,18123768,2904,7449760,22132800,958,303,303,0,0,0,0,0,0,0,0,0.379,0.011,0.000,0,0,0,303,303,0,0
travel,1.872,44.9,160.268,160.268,fly,0.738,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.383,0.010,0.000,0,0,0,404,404,0,0
travel,1.902,45.6,160.777,160.777,fly,0.715,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.381,0.010,0.000,0,0,0,404,404,0,0
travel,1.932,46.4,161.287,161.287,fly,0.987,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.513,0.024,0.000,0,0,0,404,404,0,0
travel,1.962,47.1,161.796,161.796,fly,0.714,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.380,0.010,0.000,0,0,0,404,404,0,0
travel,1.992,47.8,162.305,162.305,fly,0.726,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.393,0.010,0.000,0,0,0,404,404,0,0
travel,2.022,48.5,162.814,162.814,fly,0.781,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.384,0.022,0.000,0,0,0,404,404,0,0
travel,2.052,49.3,163.326,163.326,fly,0.870,ok,2601,0,0,192.00,252121088,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.483,0.021,0.000,0,0,0,404,404,0,0
travel,2.083,50.0,163.842,163.842,fly,0.744,ok,2601,0,0,192.00,252125184,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.381,0.010,0.000,0,0,0,404,404,0,0
travel,2.113,50.7,164.352,164.352,fly,0.838,ok,2601,0,0,192.00,252125184,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.501,0.010,0.000,0,0,0,404,404,0,0
travel,2.143,51.4,164.861,164.861,fly,0.813,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.428,0.022,0.000,0,0,0,404,404,0,0
travel,2.173,52.1,165.372,165.372,fly,0.709,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,11174640,22132800,958,404,404,0,0,0,0,0,0,0,0,0.373,0.010,0.000,0,0,0,404,404,0,0
travel,2.203,52.9,165.881,165.881,fly,0.750,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,7449760,22132800,958,404,404,0,0,0,0,0,0,0,0,0.387,0.011,0.000,0,0,0,404,404,0,0
travel,2.233,53.6,166.391,166.391,fly,0.707,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,7449760,22132800,958,404,404,0,0,0,0,0,0,0,0,0.371,0.010,0.000,0,0,0,404,404,0,0
travel,2.263,54.3,166.903,166.903,fly,0.719,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,7449760,22132800,958,404,404,0,0,0,0,0,0,0,0,0.379,0.010,0.000,0,0,0,404,404,0,0
travel,2.293,55.0,167.412,167.412,fly,0.872,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,7449760,22132800,958,404,404,0,0,0,0,0,0,0,0,0.418,0.024,0.000,0,0,0,404,404,0,0
travel,2.323,55.8,167.926,167.926,fly,0.728,ok,2601,0,0,192.00,252129280,341254144,114090264,95883264,18123768,2904,7449760,22132800,958,404,404,0,0,0,0,0,0,0,0,0.367,0.010,0.000,0,0,0,404,404,0,0
travel,2.359,56.6,168.535,168.535,fly,0.716,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.373,0.010,0.000,0,0,0,505,505,0,0
travel,2.389,57.3,169.044,169.044,fly,0.758,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.383,0.011,0.000,0,0,0,505,505,0,0
travel,2.419,58.1,169.553,169.553,fly,0.763,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.401,0.018,0.000,0,0,0,505,505,0,0
travel,2.449,58.8,170.062,170.062,fly,0.705,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.370,0.010,0.000,0,0,0,505,505,0,0
travel,2.479,59.5,170.571,170.571,fly,0.924,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.589,0.010,0.000,0,0,0,505,505,0,0
travel,2.509,60.2,171.083,171.083,fly,0.763,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.402,0.011,0.000,0,0,0,505,505,0,0
