TransferId,EdgeId,Class,RequestedMass,AdmittedMass,SourceMassBefore,SourceMassAfter,DestinationMassBefore,DestinationMassAfter,InputSrcRev,InputDstRev,OutputSrcRev,OutputDstRev
bdb735ed1b122bf2,440b6266a379a4af,other_certified,222,222,4992,4770,4992,5214,1,1,2,2
c53cb56aac5543d4,4410c3c2659e9c74,mixed_downstream,1,1,792847,792846,7738,7739,1,1,2,2
a0c287a579dbe70f,441d4ad7a97cf5f0,other_certified,5313,5313,20334,15021,20339,25652,1,1,2,2
f0de75b52f607503,44284ad06877ede7,mixed_downstream,4966,4966,4992,26,12051,17017,1,1,2,2
0c42119bb3314035,44349a24e7ecec11,other_certified,4966,4966,4992,26,73601,78567,1,1,2,2
ca5e2be424730bfa,44467175d9c89b53,other_certified,21835,21835,21861,26,32900,54735,1,1,2,2
0b332eeddfd7cc56,446018096b9f1a89,river_to_wetland,13129,13129,13155,26,450067,463196,1,1,2,2
a0df90ccb851b078,44656dab32ce203e,other_certified,11187,11187,11213,26,22450,33637,1,1,2,2
02af24b7b47f783c,44833b899c463fca,other_certified,41986,41986,42038,52,42066,84052,1,1,2,2
4c8f7d5b8243b76c,4489b18056a9d450,other_certified,4844,4844,9958,5114,3608,8452,1,1,2,2
5ba8a31c89d3b73e,448e05bb5bdc8dc8,mixed_downstream,30776,30776,30854,78,122290,153066,1,1,2,2
9e012f01fd10d7eb,449db92a4cc9e739,river_to_wetland,20559,20559,20585,26,415914,436473,1,1,2,2
c6f934c261323ecc,44a85039d84df4ad,other_certified,11240,11240,11266,26,22554,33794,1,1,2,2
441ffb6c44c80a0c,44e21f5488efab8d,mixed_downstream,4966,4966,4992,26,66333,71299,1,1,2,2
18608373d6aaed42,4536a7559bc7f29c,other_certified,10871,10871,10897,26,21024,31895,1,1,2,2
8d084875843984a8,45561b985cf2c4d0,other_certified,4966,4966,4992,26,401258,406224,1,1,2,2
b7f3d36a53ddcc04,45868272e913fb83,other_certified,19864,19864,19968,104,52,19916,1,1,2,2
f78bb5fcbdb700b2,458b5d9fc9dcf1ad,mixed_downstream,53364,53364,133376,80012,99181,152545,1,1,2,2
ebd0d900766862b1,45972af8cc739d05,mixed_downstream,28661,28661,28765,104,9984,38645,1,1,2,2
d0779e449281569d,45a69fed40ebf634,other_certified,11599,11599,11625,26,23270,34869,1,1,2,2
67598de1c4729862,45a8aeef74118dc2,other_certified,7794,7794,11783,3989,6026,13820,1,1,2,2
a0b190b8130f1087,45c96dce9b5db780,other_certified,6350,6350,6376,26,4992,11342,1,1,2,2
fac27bb993cb2440,45ccd2e825d37642,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
e6b2780a062fe2ce,45d26da8a8a0ae8c,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
4e9d2f7808149819,46325ee5e5e8016f,mixed_downstream,1,1,97231,97230,163997,163998,1,1,2,2
cd07be2a56c5b364,4634bc29c50497cb,other_certified,18031,18031,18057,26,3736,21767,1,1,2,2
b0b67db9e22f8ad7,4635821b8cdcaac0,other_certified,1,1,251197,251196,25280,25281,1,1,2,2
df5c102054788414,465135de58b4126f,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
801a72d04928c70c,469bc1cd271e25a0,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
c6451d0149232cac,46a9db78803cc32a,mixed_downstream,16638,16638,16690,52,17797,34435,1,1,2,2
0000000000000000,46c9432d1a9e3803,other_certified,0,0,12321,12321,72446,72446,1,1,1,1
bb15973b22b28225,46d71bf2bea6b370,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
502616d6bbe0e505,46db8f417da2432f,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
0b0ac5ecfeff1f17,46ded6fc6e88031d,other_certified,10667,10667,12304,1637,12311,22978,1,1,2,2
7e7898efe490f7e1,46ed17d8c6e1af39,other_certified,24830,24830,24908,78,78,24908,1,1,2,2
aac8adae9756a80a,46febe9183fde8b0,other_certified,7133,7133,7159,26,26,7159,1,1,2,2
7e9702065ce67f08,470a0f6658248b8a,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
dfd5399506f6a7c1,47222b57bd750d11,other_certified,19864,19864,19916,52,49788,69652,1,1,2,2
1ef2ace2855d72a9,4745c4deaeb974f3,mixed_downstream,10108,10108,17077,6969,12090,22198,1,1,2,2
932a599493d7413a,474d8c762e57454e,mixed_downstream,4667,4667,4992,325,328561,333228,1,1,2,2
fe13e32010d40ac3,4758c8e21a4f2828,mixed_downstream,6928,6928,39781,32853,11643,18571,1,1,2,2
781d99f9ad139c5b,478ade8deeffc6a0,wetland_to_river,4966,4966,4992,26,32781,37747,1,1,2,2
2ad89c01989ae3f9,47996b6dc7136bfe,mixed_downstream,10362,10362,92729,82367,11609,21971,1,1,2,2
f8c2d0effd7ce576,47a3a2b653593b05,other_certified,1,1,49173,49172,29054,29055,1,1,2,2
807ae71b8871244e,47a50718acdbb8f9,mixed_downstream,12646,12646,12672,26,122868,135514,1,1,2,2
e30be9d9f42f21e6,47dd1298fadcd2f9,mixed_downstream,74578,74578,89789,15211,52141,126719,1,1,2,2
07cec475df3e9bb3,47eab6c6038a930e,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
cfa3dfbf458364f0,47f192f739429145,other_certified,4966,4966,4992,26,95935,100901,1,1,2,2
189b2ac49c898858,47fe6e3cfbfa0d6a,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
bf778bc80430fc66,480d60d34ef262ac,mixed_downstream,24038,24038,122429,98391,22562,46600,1,1,2,2
dfd2ecc6b6538ed4,481235e6ffbff2b5,mixed_downstream,9997,9997,382662,372665,4992,14989,1,1,2,2
58cdf6f072916beb,48306f88145a35e9,mixed_downstream,2191,2191,4992,2801,911340,913531,1,1,2,2
1d086b1a2c51c585,485c10d3db1a128b,other_certified,11751,11751,11777,26,3590,15341,1,1,2,2
7836befc701520f4,485c371c882e1629,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
73d9161690755898,485e083e7601325d,other_certified,1325,1325,18491,17166,18498,19823,1,1,2,2
21a3f089a155626c,48bdfe5ffe1a6ce2,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
596ee0d75032be1d,48e525dbe0d9e195,other_certified,11664,11664,11690,26,23494,35158,1,1,2,2
d42d7e3097321850,490514e3eef4329a,other_certified,8412,8412,8438,26,15787,24199,1,1,2,2
688fdf5d26a8173d,491832ebb6a3463f,other_certified,5016,5016,9984,4968,4992,10008,1,1,2,2
d49e45766f0e372f,4920d201299b504a,other_certified,7288,7288,18330,11042,18337,25625,1,1,2,2
3ee72e2cd9e675a5,49441bf30e8098d7,other_certified,15497,15497,15523,26,8039,23536,1,1,2,2
208cee1c5b51c7d1,49931a8e5b653ea4,other_certified,3834,3834,4992,1158,26,3860,1,1,2,2
9eb748ed100f1123,49a48cf8ba4f902b,other_certified,11472,11472,11498,26,150879,162351,1,1,2,2
c21403ad79e493d4,49a4fa5e56918654,mixed_downstream,17868,17868,17894,26,31199,49067,1,1,2,2
bd7b1f860ec739e4,49c465b0b78272b2,mixed_downstream,4966,4966,4992,26,84690,89656,1,1,2,2
4694077f3df65bca,49c6df68cb1a0b2f,other_certified,9205,9205,18351,9146,2973,12178,1,1,2,2
3dc9452ae7fe5dae,49ce304799c64833,mixed_downstream,3312,3312,65880,62568,30476,33788,1,1,2,2
c1fc35dbd39868aa,49dd3212cb82870f,mixed_downstream,27613,27613,63984,36371,141048,168661,1,1,2,2
b3926c6ce772d3c1,49e00bc1f48517c3,other_certified,4619,4619,4992,373,3359,7978,1,1,2,2
1d18bf165a7b73e2,4a27cd6c7c0d0ebd,mixed_downstream,11795,11795,11821,26,55614,67409,1,1,2,2
de9d5d33008abf57,4a98368598a4088f,other_certified,4966,4966,4992,26,107390,112356,1,1,2,2
39f3574343e2622f,4ad54219b617e750,other_certified,9932,9932,9958,26,4736,14668,1,1,2,2
57fa549022fc1bed,4ae5780bbeb12931,other_certified,2347,2347,12486,10139,12492,14839,1,1,2,2
ab61c3002f7b41e5,4af5243c56ed9f97,mixed_downstream,10507,10507,16264,5757,41411,51918,1,1,2,2
c64188f81971f450,4b1886e654b07721,other_certified,4966,4966,4992,26,109968,114934,1,1,2,2
3e8c664e1b1c9f24,4b33b89318f19b41,other_certified,1,1,14377,14376,33207,33208,1,1,2,2
2ad87222689c13a6,4b5f71eba0def8a5,mixed_downstream,4966,4966,4992,26,242609,247575,1,1,2,2
6ef8e709936abb3e,4b62dbff72d95d6b,mixed_downstream,4966,4966,4992,26,270959,275925,1,1,2,2
7dc00369cd6f6632,4b639835f5a9fef5,other_certified,2361,2361,25670,23309,25674,28035,1,1,2,2
2efb83b5f8a0a5bf,4b63ed5103b90acd,mixed_downstream,9000,9000,233452,224452,502202,511202,1,1,2,2
426b7ee6ec136e72,4b75649bd1d6acab,other_certified,4966,4966,4992,26,20650,25616,1,1,2,2
e9053df254b322fa,4b92c341fc2ecbee,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
38f76ff4e6706401,4bb26fcfd615b5a1,mixed_downstream,4966,4966,4992,26,78,5044,1,1,2,2
46a69845c1f83dfc,4bbcc9c8898d1f23,other_certified,11246,11246,11272,26,11276,22522,1,1,2,2
eb5b2b666d4c862c,4bbe2e5f3c85b6f5,other_certified,20229,20229,20255,26,20272,40501,1,1,2,2
c76d630c8fa6ea90,4bc67e22241ab221,mixed_downstream,27990,27990,28016,26,35194,63184,1,1,2,2
add7739144138418,4bf087a43a7b6b41,other_certified,4966,4966,4992,26,15120,20086,1,1,2,2
a442b0b343aff7d8,4bf1d6151ccefb76,other_certified,4966,4966,4992,26,78,5044,1,1,2,2
49f57528fa7333c4,4c123e7202a08da6,other_certified,25331,25331,25357,26,12750,38081,1,1,2,2
3aa023e9a194c642,4c1bc02a6225e8f0,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
d2c39520e955ec43,4c5b780e37db8b51,river_to_wetland,11442,11442,11468,26,41959,53401,1,1,2,2
d25ac411e7c9b86a,4c7e9db043a3af72,other_certified,10909,10909,10935,26,399259,410168,1,1,2,2
6d09d0fc33459f53,4c92bd06098817dd,mixed_downstream,4966,4966,4992,26,89833,94799,1,1,2,2
6200ff456daf9739,4c9b1f1e63e9a235,other_certified,924,924,25096,24172,25118,26042,1,1,2,2
82c166b1a48b59d9,4cc91b6e0be67cab,mixed_downstream,1,1,56303,56302,250380,250381,1,1,2,2
36b587b27c98114b,4d227702efdfd321,other_certified,9932,9932,9984,52,26,9958,1,1,2,2
5565d5a856997512,4d2ae387474c86cb,mixed_downstream,1,1,15151,15150,2310836,2310837,1,1,2,2
77389d0fbc676587,4d3fd5b10d5b7d82,other_certified,4966,4966,4992,26,4663,9629,1,1,2,2
1dccdd92792be8f0,4d4e1002a5314851,other_certified,59502,59502,59632,130,11957,71459,1,1,2,2
0ec94f2fee8f6c37,4d50ecf844016296,other_certified,11133,11133,11159,26,37615,48748,1,1,2,2
8476dc63af020631,4d945d7fc1493f7e,other_certified,4966,4966,4992,26,12920,17886,1,1,2,2
73d56c1977f915bb,4dadc21616d0c8a3,mixed_downstream,11861,11861,63974,52113,55097,66958,1,1,2,2
0000000000000000,4df954547d5029bd,other_certified,0,0,43789,43789,8782,8782,1,1,1,1
c2d2cf260dc1652d,4e00bb71eed05d9e,other_certified,30829,30829,33057,2228,11032,41861,1,1,2,2
41e909314054f7b1,4e022ab86393aadc,mixed_downstream,4966,4966,4992,26,230246,235212,1,1,2,2
a90fd34ea77329bc,4e082fe619d6482a,other_certified,8963,8963,9984,1021,4992,13955,1,1,2,2
0000000000000000,4e0913c7bab28cff,mixed_downstream,0,0,148244,148244,103252,103252,1,1,1,1
d5d5bf8df7390ab6,4e15ee2791c799a7,other_certified,9932,9932,9958,26,4992,14924,1,1,2,2
4909fbaae61385fd,4e41fe87c7eabc0a,other_certified,776,776,12661,11885,12668,13444,1,1,2,2
30d5febe7edb651d,4e88411a5ada7666,mixed_downstream,7059,7059,68073,61014,11426,18485,1,1,2,2
76c553c60693b99c,4e9db59a681d5adb,other_certified,22956,22956,41231,18275,53743,76699,1,1,2,2
3a193419974d95f6,4eceaaed6876614d,mixed_downstream,3970,3970,9984,6014,35912,39882,1,1,2,2
8f355b2c74934c9f,4ee24aa529c63629,mixed_downstream,8405,8405,9958,1553,92342,100747,1,1,2,2
d9e90c8d3d72766b,4ef0b21dba00cd5b,mixed_downstream,95004,95004,235212,140208,103495,198499,1,1,2,2
bc81125ec31e8af5,4efbb3c5962e47ec,other_certified,11496,11496,11522,26,34612,46108,1,1,2,2
2b15af5f159097b5,4f0211ea375d44f2,mixed_downstream,4966,4966,4992,26,73058,78024,1,1,2,2
ff1ba90163693581,4f0d02b6111b4241,mixed_downstream,1,1,17086,17085,36954,36955,1,1,2,2
8264a908a2101401,4f257e9e63a052ee,mixed_downstream,21899,21899,49738,27839,18593,40492,1,1,2,2
5ffd851b5f592cf0,4f303620110cc745,mixed_downstream,29636,29636,169598,139962,238930,268566,1,1,2,2
1de235b5bad6e839,4f541fa1a3ae4d04,other_certified,9932,9932,9984,52,32821,42753,1,1,2,2
ab9dfca992a026ba,4f5dbe2be417f6d3,other_certified,20833,20833,20859,26,41731,62564,1,1,2,2
ebdf6f23d476fab3,4f835e082f0350a8,mixed_downstream,3651,3651,11147,7496,366355,370006,1,1,2,2
ba34ed80f94e5c81,4f89343607d4913a,mixed_downstream,20108,20108,20160,52,40379,60487,1,1,2,2
e4867ddceceb823b,4fb49621bda1865e,other_certified,18453,18453,23106,4653,23131,41584,1,1,2,2
a639ac2df6c57e99,4fc894518b2d7428,mixed_downstream,9932,9932,9984,52,48047,57979,1,1,2,2
cf4fb5a0a1a44d05,4fd8c2ef4b58c13d,mixed_downstream,23415,23415,168711,145296,73197,96612,1,1,2,2
fa67a44a7e900560,4fed1fee50b585a7,mixed_downstream,4966,4966,4992,26,48983,53949,1,1,2,2
39da3bd10735b511,4ff0d95806e539e1,mixed_downstream,25067,25067,51062,25995,16041,41108,1,1,2,2
e47ed6d47313079a,4ff9ed126b14f812,other_certified,2022,2022,4992,2970,90854,92876,1,1,2,2
06093ec0ffabbbff,4ffc0258f924012f,other_certified,5050,5050,53195,48145,68348,73398,1,1,2,2
230fbd43d170c1cd,501407905a142c0c,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
69a91f5da6ca1235,50312c1d4ae5fd19,mixed_downstream,55036,55036,304873,249837,213179,268215,1,1,2,2
0c0a7bfd6024fe6a,5031c5bfd0ae471e,mixed_downstream,1,1,16435,16434,51952,51953,1,1,2,2
c421d1051107015d,5033ac3eda3286eb,other_certified,1,1,442407,442406,6492,6493,1,1,2,2
38e3814eb794b594,5042df9144bb21b0,mixed_downstream,10500,10500,149642,139142,43823,54323,1,1,2,2
b65927232d02f9e9,50580cf4af95284e,mixed_downstream,1,1,356603,356602,48577,48578,1,1,2,2
c5c840225f16562e,507650c454d3ffe2,wetland_to_river,4966,4966,4992,26,12002,16968,1,1,2,2
37a70059c0f2d072,50e239ea770c99f8,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
df642b817252c4e2,50ebab693e7f366a,other_certified,1,1,31158,31157,235650,235651,1,1,2,2
01fba2dae5ed8723,50fefa69e5dceb0f,mixed_downstream,75350,75350,103108,27758,15322,90672,1,1,2,2
4d6636cac45b9e72,5121e1d2cd546757,other_certified,17354,17354,17380,26,65801,83155,1,1,2,2
beaf76c4f062ccb2,514a170f0601debc,mixed_downstream,5101,5101,42619,37518,216745,221846,1,1,2,2
c41fdd1d98ce1473,51693e54f7df1548,other_certified,16607,16607,22428,5821,11233,27840,1,1,2,2
5304e8b64d7449b9,518a41266cbf9e31,other_certified,4966,4966,4992,26,24908,29874,1,1,2,2
507774b9f80276a4,5190505482abb465,mixed_downstream,16636,16636,71290,54654,40434,57070,1,1,2,2
c1dbaad872d2d23d,519657585e685393,other_certified,2253,2253,4992,2739,4992,7245,1,1,2,2
1e7e62f7ff0b3fb1,519bc790ad5f372a,lake_to_river,50143,50143,366392,316249,58929,109072,1,1,2,2
56df474620e9a05b,51a081e9642c3484,other_certified,14233,14233,27840,13607,32385,46618,1,1,2,2
b3a089ecce6846f0,51c5a0926e44a8dd,mixed_downstream,3523,3523,271459,267936,4992,8515,1,1,2,2
73695e923165ce10,51d364d7d38457e2,other_certified,1,1,4161,4160,36243,36244,1,1,2,2
fee49788e586825a,51f5734c7cb1debe,mixed_downstream,1,1,29494,29493,25675,25676,1,1,2,2
a99be4cdd4a05b0d,5213326a57f05844,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
ffdcfa9d7d951f0f,52246bea9463c881,other_certified,4966,4966,4992,26,109971,114937,1,1,2,2
9d9d43727769aad6,523f15f1b02491aa,mixed_downstream,60464,60464,112489,52025,101173,161637,1,1,2,2
11986189c93647ff,5241235e0a6e7db8,mixed_downstream,198758,198758,198914,156,114861,313619,1,1,2,2
db3a146de60a6c51,525f2be20661fb34,mixed_downstream,97199,97199,516945,419746,209277,306476,1,1,2,2
f5022e5996d644c4,526ac4c7a2860197,other_certified,22576,22576,22628,52,11325,33901,1,1,2,2
9eacc3dd9cca0be0,5272a4b7d56e3fb3,other_certified,14898,14898,14950,52,14976,29874,1,1,2,2
0b28aa1361f5f1f8,529ccf22ae90691f,other_certified,9932,9932,9984,52,9958,19890,1,1,2,2
7137c072dc582753,52a3944d7b0b0345,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
9e56de09b94a68e1,52befc50912b129a,river_to_wetland,20140,20140,20166,26,161637,181777,1,1,2,2
d8041facea98f440,52c9a30e031e1e1b,other_certified,2855,2855,4992,2137,4992,7847,1,1,2,2
38a8a2fd990d164c,53042dede40d3479,mixed_downstream,19957,19957,60290,40333,23449,43406,1,1,2,2
43b70da438016447,530698fe5c7f0ce5,other_certified,3545,3545,4992,1447,4992,8537,1,1,2,2
66bd80d0afbadf76,53109e7fba9a36a7,other_certified,14898,14898,14950,52,56562,71460,1,1,2,2
897bb980f0d60c9b,531b3e767b57af9c,river_to_wetland,44266,44266,91083,46817,15400,59666,1,1,2,2
cee57f1f77c835fd,534e55b861fb346b,other_certified,9010,9010,12064,3054,12085,21095,1,1,2,2
fa357578ec446406,53ad88bc9901e347,other_certified,11615,11615,11641,26,11699,23314,1,1,2,2
0000000000000000,53d48bd28e8458e4,mixed_downstream,0,0,1227811,1227811,18665,18665,1,1,1,1
f8464bc4c35c19b0,53d54e7582812c17,mixed_downstream,4966,4966,4992,26,1422580,1427546,1,1,2,2
75cd09a13023dc5b,53ff00d5c9dcb4da,other_certified,6148,6148,17717,11569,17724,23872,1,1,2,2
ecdb03c3e41b308b,54147b9828837cf4,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
26cffa39af68f289,5436fefc74592639,other_certified,4610,4610,4992,382,4992,9602,1,1,2,2
eb12eeec37199d6e,544ef234e511915c,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
5572fbfb6d531044,547f65369bfbe8cd,other_certified,14898,14898,14976,78,9984,24882,1,1,2,2
de7486cb0d99e45e,54bbfc5f7a24ab51,mixed_downstream,19192,19192,19244,52,14976,34168,1,1,2,2
bcffa99ae70d0e1c,54c135aea21f1a43,other_certified,5480,5480,9984,4504,9984,15464,1,1,2,2
1481526ba23082d9,54c8f8c550873c5a,other_certified,11558,11558,11584,26,8334,19892,1,1,2,2
4ff34598bd475d0b,54d6df8b5d431fe4,other_certified,4966,4966,4992,26,12730,17696,1,1,2,2
8a99086970232374,54ecd389cf5373aa,mixed_downstream,5568,5568,109996,104428,9984,15552,1,1,2,2
30a97a733ad00760,5524304f5c7eac64,river_to_wetland,3016,3016,11188,8172,16223,19239,1,1,2,2
f7c64abc922c844b,5534309fd7f5df55,mixed_downstream,7660,7660,68695,61035,203225,210885,1,1,2,2
5180b47509d80c72,5553dc9e1d262003,other_certified,24209,24209,29874,5665,4992,29201,1,1,2,2
9ef6299a197a6625,5563a1bc7aaf7f17,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
aca8105f09e17645,556995c44a9c02e5,mixed_downstream,37934,37934,302858,264924,71812,109746,1,1,2,2
337696a3bfcb97de,559af551680cc610,mixed_downstream,11732,11732,18090,6358,165495,177227,1,1,2,2
cb244db5c91dbfa1,55b39db6719a8914,wetland_to_river,4966,4966,4992,26,97538,102504,1,1,2,2
1ef72241507184a1,55b5771226ba6308,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
14f4ab181f9bafd7,55f77c76ff6f2cb0,other_certified,14898,14898,14976,78,45980,60878,1,1,2,2
075d0500f9bca9b2,5610624d087517b8,mixed_downstream,4966,4966,4992,26,15986,20952,1,1,2,2
6937219319db4553,562547972c875494,mixed_downstream,2590,2590,4992,2402,78418,81008,1,1,2,2
25ac28b14c48e595,5636dedb2d2fb133,other_certified,10745,10745,11072,327,43986,54731,1,1,2,2
366e150db9977bc0,5639b63a28cd4604,wetland_to_river,4966,4966,4992,26,41431,46397,1,1,2,2
452ab2ff7dc6f6d1,5659f0064a2be564,other_certified,11139,11139,11165,26,2926548,2937687,1,1,2,2
d03f3780aa953dbb,56b16c774b04301d,mixed_downstream,165227,165227,394981,229754,117411,282638,1,1,2,2
881770f01fa1acde,56b1ba95ca83a37d,other_certified,2828,2828,4992,2164,4992,7820,1,1,2,2
c5544bd3f205a718,56bcb6b5ddd8d180,mixed_downstream,64144,64144,64248,104,24383,88527,1,1,2,2
2ae3b927bb7b916f,56ddb2b7d5ddab90,mixed_downstream,9932,9932,9984,52,268492,278424,1,1,2,2
116ee305e6b2b58d,56e2dbbb75498424,other_certified,11197,11197,11223,26,11227,22424,1,1,2,2
2d700cb488ad1c58,56f4456f39a2d4aa,other_certified,4966,4966,4992,26,14971,19937,1,1,2,2
3593508a0de46b51,5758d529094d367d,mixed_downstream,16783,16783,41549,24766,18297,35080,1,1,2,2
6567ec9c7a801a30,5760b52b5f3216d5,mixed_downstream,98512,98512,268215,169703,445284,543796,1,1,2,2
161c792acf14f1bc,5798bae50b32c869,mixed_downstream,1,1,107768,107767,139655,139656,1,1,2,2
b56095bf74ec7228,57b17990a5b4d8cf,mixed_downstream,16180,16180,16232,52,11244,27424,1,1,2,2
c7391d3864cce71b,57c7b797d1c49afa,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
ad0c9e2470fa61f7,57d7979599e1224f,other_certified,17458,17458,17484,26,8643,26101,1,1,2,2
631ba4f89d40e85e,57fc41d0761d0dfb,mixed_downstream,9932,9932,9984,52,79956,89888,1,1,2,2
1cff35d6eb43b38c,581c3a823da4a8ce,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
6f2efb2c3236852f,5822595eac6bb7dd,mixed_downstream,12496,12496,87196,74700,91821,104317,1,1,2,2
44ac50d379bac70f,58453a522806857c,other_certified,24514,24514,24566,52,24603,49117,1,1,2,2
91aa4c4f88a14ce6,5854fa7e6f3d3031,wetland_to_river,9932,9932,9984,52,17807,27739,1,1,2,2
fca0670123d8e903,5874c688fd54b71a,other_certified,6897,6897,18482,11585,17166,24063,1,1,2,2
b7de7af3180125d6,58b3c34c2e5ffb82,other_certified,1,1,73214,73213,181214,181215,1,1,2,2
891dff6d115ff171,58d4bc3a53e78671,other_certified,11916,11916,11942,26,23916,35832,1,1,2,2
9536fc5d532dd454,58e10b32f757c8bb,wetland_to_river,9932,9932,9984,52,23880,33812,1,1,2,2
284c6258230d1aa6,58f107a0157a9909,mixed_downstream,22398,22398,22424,26,63145,85543,1,1,2,2
6a628e1dbd14994a,58fe1b9fe14212bb,other_certified,1,1,287928,287927,94462,94463,1,1,2,2
b8626287fc76217a,59197dd37f06f71d,other_certified,4966,4966,4992,26,52,5018,1,1,2,2
da98aa563941252e,592c0c33574f9529,other_certified,7785,7785,9958,2173,4992,12777,1,1,2,2
26ffdc3805819c5a,593f9187c95c3f2f,mixed_downstream,9309,9309,43320,34011,4992,14301,1,1,2,2
a26b05f2ca409d7b,5949ad458936e2cf,other_certified,11986,11986,24882,12896,9984,21970,1,1,2,2
d426a06e94f474f3,594bb83195cd6af7,mixed_downstream,18561,18561,775231,756670,27465,46026,1,1,2,2
eb771f26563a1b7d,59681158d1bc0385,other_certified,4966,4966,4992,26,82785,87751,1,1,2,2
d128a8fd2901e27b,596b9f42c1affcb1,mixed_downstream,4966,4966,4992,26,196642,201608,1,1,2,2
406de9382d0d5e2f,596e66d2630bd34c,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
8b00efc9ec930610,59a1a42b1ae4aaaa,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a3460c57f4037cb0,59c2c2f46de60a31,other_certified,14898,14898,14950,52,4992,19890,1,1,2,2
145f94da109b02c7,59c8909d33e028da,mixed_downstream,801,801,93228,92427,4992,5793,1,1,2,2
8735a26ee821eeb1,5a4af59d1e49135e,other_certified,14898,14898,14976,78,28438,43336,1,1,2,2
ef1cbd45a71797b7,5a6377a69f1e7b9b,other_certified,28772,28772,28798,26,207307,236079,1,1,2,2
4fd17a7e4d4ff54f,5a67c6550f48807f,other_certified,10968,10968,10994,26,2228,13196,1,1,2,2
939e2c877b0c18a0,5a84821933084cf1,other_certified,3629,3629,4992,1363,4992,8621,1,1,2,2
e10e5f3c21dcfe3d,5a859322941af180,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
f900d221435a3558,5a8b8531b4f5fe27,other_certified,4966,4966,4992,26,6378,11344,1,1,2,2
dbd690c910cd7a03,5a9e4f6d1e56e91a,mixed_downstream,4966,4966,4992,26,314349,319315,1,1,2,2
56cee6511f8b6f48,5a9e6645da104955,other_certified,2550,2550,4992,2442,9958,12508,1,1,2,2
7c2d1960850984cd,5aa96c3f8b4d582c,river_to_wetland,147684,147684,147762,78,1946399,2094083,1,1,2,2
1eb84446abc25d6e,5aa97d86cb1d0601,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a38400ba087c090a,5ae4c01fe1482807,other_certified,656,656,6172,5516,8960,9616,1,1,2,2
9bbfb4ea91e9775b,5afaafffb3cd6e64,mixed_downstream,47968,47968,48020,52,8438,56406,1,1,2,2
9c55a88e6bc35171,5b078205110c7f89,wetland_to_river,14898,14898,14976,78,19211,34109,1,1,2,2
7723981ff0c2465b,5b1806998f735f19,other_certified,4966,4966,4992,26,48175,53141,1,1,2,2
adda6b43f23f867e,5b194d1ef8b61e58,other_certified,22658,22658,22710,52,11362,34020,1,1,2,2
062d5103e9d340a8,5b24cc3e6abd3d9c,other_certified,4932,4932,4992,60,4992,9924,1,1,2,2
ff13e2a08e0d6408,5b2e68eea4b4bc21,mixed_downstream,4966,4966,4992,26,29660,34626,1,1,2,2
d7e980ad94a9ff2d,5b3052b2b34de327,mixed_downstream,24830,24830,24882,52,80060,104890,1,1,2,2
ff26b6a75ede27dd,5b35ffe7dbf9a506,mixed_downstream,24687,24687,24765,78,21844,46531,1,1,2,2
a341dc7f9de7e716,5b47f6ca344ec80d,mixed_downstream,7197,7197,33432,26235,12225,19422,1,1,2,2
ded090dc979d3583,5b55241baa715805,mixed_downstream,1,1,136603,136602,238195,238196,1,1,2,2
14745ee2d0f53db8,5b66e6d56ccca00e,other_certified,11597,11597,11623,26,11633,23230,1,1,2,2
fb62993cf5ac66e9,5b6c3e5b39e49856,mixed_downstream,338,338,11947,11609,792846,793184,1,1,2,2
72ed109ea2254b9d,5b6c8eec19b61d92,other_certified,23246,23246,23298,52,11701,34947,1,1,2,2
458bb8927053ac12,5b70051204b0f78a,mixed_downstream,7143,7143,129862,122719,163998,171141,1,1,2,2
d1ed7439f4a791b9,5b8b861bcbe44420,other_certified,4966,4966,4992,26,23235,28201,1,1,2,2
71e47b673a07054a,5bac9080fae1a4f4,mixed_downstream,1,1,190846,190845,90540,90541,1,1,2,2
