frame,elapsed_s,x,y,frame_ms,cpu_ms,draw_ms,finish_ms,present_ms,terrain_ms,complete_radius_m,pending_packages
210,3.516696,2.000,5.584,16.738500,16.683400,0.190100,0.000000,16.469700,0.000000,192.000,0
211,3.533345,2.000,5.667,16.649500,16.568100,0.263800,0.000000,16.265100,0.000100,192.000,0
212,3.549974,2.000,5.751,16.629100,16.506800,0.333600,0.000000,16.126500,0.000100,192.000,0
213,3.566701,2.000,5.834,16.726600,16.661800,0.219900,0.000000,16.411800,0.000000,192.000,0
214,3.583327,2.000,5.918,16.626600,16.509700,0.413200,0.000000,16.030000,0.000000,192.000,0
215,3.600072,2.000,6.001,16.744400,16.651400,0.327300,0.000000,16.235800,0.000100,192.000,0
216,3.616670,2.000,6.084,16.598500,16.534900,0.216900,0.000000,16.275300,0.000000,192.000,0
217,3.633467,2.000,6.167,16.796900,16.732800,0.244400,0.000000,16.457100,0.000000,192.000,0
218,3.649944,2.000,6.251,16.476400,16.421900,0.202500,0.000000,16.190600,0.000000,192.000,0
219,3.666715,2.000,6.334,16.771000,16.720000,0.185000,0.000000,16.510400,0.000000,192.000,0
220,3.683358,2.000,6.418,16.643300,16.580200,0.164700,0.000000,16.392000,0.000100,192.000,0
221,3.699992,2.000,6.501,16.634000,16.538300,0.216500,0.000000,16.275400,0.000000,192.000,0
222,3.716664,2.000,6.584,16.672300,16.593300,0.328600,0.000000,16.218800,0.000100,192.000,0
223,3.733285,2.000,6.667,16.621000,16.535300,0.339100,0.000000,16.139900,0.000000,192.000,0
224,3.749994,2.000,6.750,16.708400,16.642100,0.245700,0.000000,16.366000,0.000000,192.000,0
225,3.766698,2.000,6.834,16.704200,16.633500,0.219100,0.000000,16.379900,0.000000,192.000,0
226,3.783392,2.000,6.918,16.693700,16.569600,0.345900,0.000000,16.178000,0.000100,192.000,0
227,3.800039,2.000,7.001,16.647100,16.572100,0.193400,0.000000,16.347100,0.000100,192.000,0
228,3.816696,2.000,7.084,16.657100,16.560400,0.356100,0.000000,16.157300,0.000100,192.000,0
229,3.833539,2.000,7.168,16.843000,16.750400,0.200700,0.000000,16.512600,0.000000,192.000,0
230,3.849976,2.000,7.252,16.437600,16.363900,0.262800,0.000000,16.046400,0.000100,192.000,0
