phase,workload,frame,frame_ms,fps,x,y,cpu_ms,simulation_ms,residency_ms,generation_ms,mesh_ms,draw_ms,collision_ms,new_cells,resident_cells,evicted_cells,packages_built,packages_evicted,memory_bytes
s8_settled,settled,34,30.293000,33.010927,0.500000,0.500000,0.081900,0.004800,0.000000,0.000000,0.000000,0.023700,0.000900,0,12853,327924,0,0,0
s8_settled,settled,35,31.663300,31.582305,0.500000,0.500000,0.042200,0.002600,0.000000,0.000000,0.000000,0.011600,0.000600,0,12853,327924,0,0,0
s8_settled,settled,36,30.650000,32.626427,0.500000,0.500000,0.043900,0.002600,0.000000,0.000000,0.000000,0.012000,0.000600,0,12853,327924,0,0,0
s8_settled,settled,37,30.735900,32.535244,0.500000,0.500000,0.054100,0.002600,0.000000,0.000000,0.000000,0.011800,0.000600,0,12853,327924,0,0,0
s8_settled,settled,38,31.501800,31.744218,0.500000,0.500000,0.039700,0.002700,0.000000,0.000000,0.000000,0.011300,0.000600,0,12853,327924,0,0,0
s8_settled,settled,39,30.605600,32.673759,0.500000,0.500000,0.087400,0.004800,0.000000,0.000000,0.000000,0.022800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,40,30.872900,32.390867,0.500000,0.500000,0.044700,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,41,31.717200,31.528634,0.500000,0.500000,0.419800,0.004700,0.000000,0.000000,0.000000,0.022900,0.000900,0,12853,327924,0,0,0
s8_settled,settled,42,30.540800,32.743085,0.500000,0.500000,0.062700,0.002700,0.000000,0.000000,0.000000,0.012400,0.000600,0,12853,327924,0,0,0
s8_settled,settled,43,31.271100,31.978408,0.500000,0.500000,0.137400,0.004800,0.000000,0.000000,0.000000,0.023300,0.000900,0,12853,327924,0,0,0
s8_settled,settled,44,31.237300,32.013010,0.500000,0.500000,0.091300,0.004800,0.000000,0.000000,0.000000,0.022100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,45,31.154900,32.097680,0.500000,0.500000,0.120500,0.002600,0.000000,0.000000,0.000000,0.011300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,46,16.008100,62.468375,0.500000,0.500000,0.065500,0.004200,0.000000,0.000000,0.000000,0.016200,0.000800,0,12853,327924,0,0,0
s8_settled,settled,47,30.948500,32.311744,0.500000,0.500000,0.041400,0.002600,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,48,30.519000,32.766473,0.500000,0.500000,0.063300,0.002700,0.000000,0.000000,0.000000,0.011500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,49,30.904400,32.357852,0.500000,0.500000,0.076700,0.004800,0.000000,0.000000,0.000000,0.019800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,50,30.500300,32.786563,0.500000,0.500000,0.055000,0.003300,0.000000,0.000000,0.000000,0.016000,0.000600,0,12853,327924,0,0,0
s8_settled,settled,51,46.647000,21.437606,0.500000,0.500000,0.764700,0.003600,0.000000,0.000000,0.000000,0.013300,0.000700,0,12853,327924,0,0,0
s8_settled,settled,52,30.713700,32.558760,0.500000,0.500000,0.042300,0.002500,0.000000,0.000000,0.000000,0.011900,0.000400,0,12853,327924,0,0,0
s8_settled,settled,53,30.168900,33.146717,0.500000,0.500000,0.099900,0.004700,0.000000,0.000000,0.000000,0.022500,0.000900,0,12853,327924,0,0,0
s8_settled,settled,54,31.226000,32.024595,0.500000,0.500000,0.043400,0.002600,0.000000,0.000000,0.000000,0.012500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,55,31.006000,32.251822,0.500000,0.500000,0.095800,0.004700,0.000000,0.000000,0.000000,0.023300,0.000900,0,12853,327924,0,0,0
s8_settled,settled,56,31.094900,32.159615,0.500000,0.500000,0.044500,0.002700,0.000000,0.000000,0.000000,0.012500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,57,30.721600,32.550388,0.500000,0.500000,0.081800,0.002500,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,58,30.832200,32.433625,0.500000,0.500000,0.111000,0.005300,0.000000,0.000000,0.000000,0.058600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,59,30.949400,32.310804,0.500000,0.500000,0.065600,0.002700,0.000000,0.000000,0.000000,0.012700,0.000600,0,12853,327924,0,0,0
s8_settled,settled,60,30.854600,32.410078,0.500000,0.500000,0.120000,0.004800,0.000000,0.000000,0.000000,0.022400,0.000900,0,12853,327924,0,0,119115776
s8_settled,settled,61,16.106300,62.087506,0.500000,0.500000,0.107500,0.003300,0.000000,0.000000,0.000000,0.017600,0.000800,0,12853,327924,0,0,0
s8_settled,settled,62,15.982700,62.567651,0.500000,0.500000,0.052300,0.003200,0.000000,0.000000,0.000000,0.010600,0.000800,0,12853,327924,0,0,0
s8_settled,settled,63,30.507700,32.778610,0.500000,0.500000,0.050800,0.002700,0.000000,0.000000,0.000000,0.012800,0.000600,0,12853,327924,0,0,0
s8_settled,settled,64,31.218100,32.032699,0.500000,0.500000,0.051400,0.002700,0.000000,0.000000,0.000000,0.012200,0.000500,0,12853,327924,0,0,0
s8_settled,settled,65,30.706100,32.566819,0.500000,0.500000,0.195400,0.004800,0.000000,0.000000,0.000000,0.022900,0.000900,0,12853,327924,0,0,0
s8_settled,settled,66,31.031100,32.225735,0.500000,0.500000,0.046000,0.002500,0.000000,0.000000,0.000000,0.011600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,67,32.133100,31.120558,0.500000,0.500000,0.044600,0.002600,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,68,31.244200,32.005940,0.500000,0.500000,0.042100,0.002500,0.000000,0.000000,0.000000,0.011900,0.000400,0,12853,327924,0,0,0
s8_settled,settled,69,31.287600,31.961544,0.500000,0.500000,0.082400,0.004700,0.000000,0.000000,0.000000,0.022800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,70,30.641700,32.635265,0.500000,0.500000,0.077100,0.002500,0.000000,0.000000,0.000000,0.012400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,71,30.476100,32.812597,0.500000,0.500000,0.081300,0.005000,0.000000,0.000000,0.000000,0.023200,0.000900,0,12853,327924,0,0,0
s8_settled,settled,72,31.302900,31.945922,0.500000,0.500000,0.084000,0.004900,0.000000,0.000000,0.000000,0.023300,0.001000,0,12853,327924,0,0,0
s8_settled,settled,73,30.359900,32.938185,0.500000,0.500000,0.093800,0.004800,0.000000,0.000000,0.000000,0.023000,0.000900,0,12853,327924,0,0,0
s8_settled,settled,74,16.032200,62.374471,0.500000,0.500000,0.060800,0.002500,0.000000,0.000000,0.000000,0.028400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,75,16.121800,62.027813,0.500000,0.500000,0.037900,0.002300,0.000000,0.000000,0.000000,0.009000,0.000400,0,12853,327924,0,0,0
s8_settled,settled,76,30.946000,32.314354,0.500000,0.500000,0.129100,0.004900,0.000000,0.000000,0.000000,0.022800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,77,30.784600,32.483774,0.500000,0.500000,0.083500,0.004800,0.000000,0.000000,0.000000,0.022600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,78,31.290000,31.959092,0.500000,0.500000,0.044400,0.002700,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,79,16.146400,61.933310,0.500000,0.500000,0.038000,0.002300,0.000000,0.000000,0.000000,0.009200,0.000400,0,12853,327924,0,0,0
s8_settled,settled,80,30.850400,32.414491,0.500000,0.500000,0.074000,0.002700,0.000000,0.000000,0.000000,0.012200,0.000500,0,12853,327924,0,0,0
s8_settled,settled,81,30.947200,32.313101,0.500000,0.500000,0.108900,0.004300,0.000000,0.000000,0.000000,0.017200,0.000800,0,12853,327924,0,0,0
s8_settled,settled,82,31.186400,32.065259,0.500000,0.500000,0.083000,0.004600,0.000000,0.000000,0.000000,0.022600,0.000800,0,12853,327924,0,0,0
s8_settled,settled,83,32.181900,31.073367,0.500000,0.500000,0.083300,0.004700,0.000000,0.000000,0.000000,0.022100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,84,16.226300,61.628344,0.500000,0.500000,0.080000,0.004700,0.000000,0.000000,0.000000,0.023100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,85,30.634700,32.642722,0.500000,0.500000,0.096400,0.004600,0.000000,0.000000,0.000000,0.023400,0.000800,0,12853,327924,0,0,0
s8_settled,settled,86,30.571900,32.709776,0.500000,0.500000,0.081900,0.004900,0.000000,0.000000,0.000000,0.022000,0.000900,0,12853,327924,0,0,0
s8_settled,settled,87,31.301300,31.947555,0.500000,0.500000,0.538200,0.002700,0.000000,0.000000,0.000000,0.009700,0.000500,0,12853,327924,0,0,0
s8_settled,settled,88,30.753900,32.516201,0.500000,0.500000,0.102800,0.004800,0.000000,0.000000,0.000000,0.023100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,89,30.572800,32.708813,0.500000,0.500000,0.044300,0.002500,0.000000,0.000000,0.000000,0.011900,0.000400,0,12853,327924,0,0,0
s8_settled,settled,90,31.241100,32.009116,0.500000,0.500000,0.139000,0.004700,0.000000,0.000000,0.000000,0.018600,0.000900,0,12853,327924,0,0,119152640
s8_settled,settled,91,30.689100,32.584859,0.500000,0.500000,0.038900,0.002400,0.000000,0.000000,0.000000,0.009500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,92,31.274800,31.974625,0.500000,0.500000,0.075100,0.002600,0.000000,0.000000,0.000000,0.012200,0.000500,0,12853,327924,0,0,0
s8_settled,settled,93,30.536700,32.747481,0.500000,0.500000,0.080500,0.004800,0.000000,0.000000,0.000000,0.023400,0.000900,0,12853,327924,0,0,0
s8_settled,settled,94,30.515700,32.770017,0.500000,0.500000,0.164200,0.002700,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,95,16.012000,62.453160,0.500000,0.500000,0.048400,0.002600,0.000000,0.000000,0.000000,0.013400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,96,31.830500,31.416409,0.500000,0.500000,0.083200,0.004900,0.000000,0.000000,0.000000,0.023800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,97,31.407800,31.839225,0.500000,0.500000,0.068100,0.004900,0.000000,0.000000,0.000000,0.014600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,98,30.935200,32.325636,0.500000,0.500000,0.074600,0.004700,0.000000,0.000000,0.000000,0.017700,0.000900,0,12853,327924,0,0,0
s8_settled,settled,99,23.233200,43.041854,0.500000,0.500000,0.047000,0.002600,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,100,31.304500,31.944289,0.500000,0.500000,0.060100,0.003400,0.000000,0.000000,0.000000,0.016400,0.000700,0,12853,327924,0,0,0
s8_settled,settled,101,30.814900,32.451833,0.500000,0.500000,0.089500,0.004800,0.000000,0.000000,0.000000,0.023100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,102,31.274800,31.974625,0.500000,0.500000,0.039800,0.002600,0.000000,0.000000,0.000000,0.010600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,103,30.856600,32.407978,0.500000,0.500000,0.083800,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,104,31.391300,31.855960,0.500000,0.500000,0.058900,0.003400,0.000000,0.000000,0.000000,0.016000,0.000700,0,12853,327924,0,0,0
s8_settled,settled,105,16.113900,62.058223,0.500000,0.500000,0.055600,0.003400,0.000000,0.000000,0.000000,0.015800,0.000600,0,12853,327924,0,0,0
s8_settled,settled,106,16.157700,61.889997,0.500000,0.500000,0.060300,0.003000,0.000000,0.000000,0.000000,0.011400,0.000600,0,12853,327924,0,0,0
s8_settled,settled,107,31.293600,31.955416,0.500000,0.500000,0.083700,0.004600,0.000000,0.000000,0.000000,0.022900,0.000900,0,12853,327924,0,0,0
s8_settled,settled,108,31.060500,32.195232,0.500000,0.500000,0.042600,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,109,31.872400,31.375108,0.500000,0.500000,0.041400,0.002600,0.000000,0.000000,0.000000,0.012100,0.000500,0,12853,327924,0,0,0
s8_settled,settled,110,31.072200,32.183109,0.500000,0.500000,0.041700,0.002600,0.000000,0.000000,0.000000,0.012500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,111,30.986500,32.272119,0.500000,0.500000,0.040900,0.002600,0.000000,0.000000,0.000000,0.012500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,112,30.893900,32.368850,0.500000,0.500000,0.041300,0.002600,0.000000,0.000000,0.000000,0.012100,0.000500,0,12853,327924,0,0,0
s8_settled,settled,113,16.245600,61.555129,0.500000,0.500000,0.072600,0.004200,0.000000,0.000000,0.000000,0.017200,0.000800,0,12853,327924,0,0,0
s8_settled,settled,114,30.859800,32.404617,0.500000,0.500000,0.085200,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,115,46.086400,21.698375,0.500000,0.500000,0.071200,0.002600,0.000000,0.000000,0.000000,0.012300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,116,30.755100,32.514932,0.500000,0.500000,0.046700,0.002600,0.000000,0.000000,0.000000,0.012400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,117,31.236000,32.014342,0.500000,0.500000,0.044200,0.002500,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,118,16.072400,62.218461,0.500000,0.500000,0.037100,0.002400,0.000000,0.000000,0.000000,0.008500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,119,31.061000,32.194714,0.500000,0.500000,0.097100,0.004700,0.000000,0.000000,0.000000,0.024800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,120,30.942100,32.318427,0.500000,0.500000,0.188800,0.004600,0.000000,0.000000,0.000000,0.012900,0.000700,0,12853,327924,0,0,119156736
s8_settled,settled,121,31.038700,32.217844,0.500000,0.500000,0.040300,0.002500,0.000000,0.000000,0.000000,0.011900,0.000400,0,12853,327924,0,0,0
s8_settled,settled,122,38.939300,25.680996,0.500000,0.500000,8.287000,0.003400,0.000000,0.000000,0.000000,0.009600,0.000600,0,12853,327924,0,0,0
s8_settled,settled,123,22.667700,44.115636,0.500000,0.500000,0.070700,0.002600,0.000000,0.000000,0.000000,0.009900,0.000600,0,12853,327924,0,0,0
s8_settled,settled,124,30.616000,32.662660,0.500000,0.500000,0.049100,0.003200,0.000000,0.000000,0.000000,0.011200,0.000700,0,12853,327924,0,0,0
s8_settled,settled,125,16.175700,61.821127,0.500000,0.500000,0.068700,0.004200,0.000000,0.000000,0.000000,0.015300,0.000800,0,12853,327924,0,0,0
s8_settled,settled,126,31.114100,32.139769,0.500000,0.500000,0.076600,0.004800,0.000000,0.000000,0.000000,0.021700,0.000900,0,12853,327924,0,0,0
s8_settled,settled,127,30.809100,32.457943,0.500000,0.500000,0.185900,0.004700,0.000000,0.000000,0.000000,0.021300,0.000900,0,12853,327924,0,0,0
s8_settled,settled,128,30.760100,32.509647,0.500000,0.500000,0.056700,0.003500,0.000000,0.000000,0.000000,0.016100,0.000800,0,12853,327924,0,0,0
s8_settled,settled,129,31.181600,32.070195,0.500000,0.500000,0.116700,0.005000,0.000000,0.000000,0.000000,0.034400,0.000900,0,12853,327924,0,0,0
s8_settled,settled,130,30.792600,32.475335,0.500000,0.500000,0.074100,0.004600,0.000000,0.000000,0.000000,0.017500,0.000900,0,12853,327924,0,0,0
s8_settled,settled,131,16.004800,62.481256,0.500000,0.500000,0.049400,0.002800,0.000000,0.000000,0.000000,0.015200,0.000600,0,12853,327924,0,0,0
s8_settled,settled,132,16.076600,62.202207,0.500000,0.500000,0.058900,0.002700,0.000000,0.000000,0.000000,0.018100,0.000600,0,12853,327924,0,0,0
s8_settled,settled,133,31.061700,32.193988,0.500000,0.500000,0.093800,0.004900,0.000000,0.000000,0.000000,0.023300,0.000900,0,12853,327924,0,0,0
s8_settled,settled,134,30.455000,32.835331,0.500000,0.500000,0.041600,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,135,30.563700,32.718552,0.500000,0.500000,0.083200,0.004600,0.000000,0.000000,0.000000,0.023200,0.000900,0,12853,327924,0,0,0
s8_settled,settled,136,30.365500,32.932110,0.500000,0.500000,0.112900,0.004700,0.000000,0.000000,0.000000,0.023100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,137,30.336400,32.963700,0.500000,0.500000,0.080600,0.005200,0.000000,0.000000,0.000000,0.022900,0.000900,0,12853,327924,0,0,0
s8_settled,settled,138,30.992800,32.265558,0.500000,0.500000,0.047800,0.002600,0.000000,0.000000,0.000000,0.012100,0.000500,0,12853,327924,0,0,0
s8_settled,settled,139,16.099000,62.115659,0.500000,0.500000,0.045700,0.002600,0.000000,0.000000,0.000000,0.012600,0.000500,0,12853,327924,0,0,0
s8_settled,settled,140,31.317700,31.930825,0.500000,0.500000,0.086800,0.004800,0.000000,0.000000,0.000000,0.022600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,141,30.293200,33.010709,0.500000,0.500000,0.052300,0.002600,0.000000,0.000000,0.000000,0.012400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,142,30.452600,32.837919,0.500000,0.500000,0.105100,0.002500,0.000000,0.000000,0.000000,0.012400,0.000500,0,12853,327924,0,0,0
s8_settled,settled,143,31.274000,31.975443,0.500000,0.500000,0.045800,0.002800,0.000000,0.000000,0.000000,0.011700,0.000500,0,12853,327924,0,0,0
s8_settled,settled,144,30.358400,32.939812,0.500000,0.500000,0.080000,0.004800,0.000000,0.000000,0.000000,0.021900,0.000800,0,12853,327924,0,0,0
s8_settled,settled,145,30.473100,32.815828,0.500000,0.500000,0.081700,0.004700,0.000000,0.000000,0.000000,0.022400,0.000900,0,12853,327924,0,0,0
s8_settled,settled,146,16.088200,62.157358,0.500000,0.500000,0.038800,0.002300,0.000000,0.000000,0.000000,0.009500,0.000400,0,12853,327924,0,0,0
s8_settled,settled,147,30.471200,32.817874,0.500000,0.500000,0.083400,0.004500,0.000000,0.000000,0.000000,0.023100,0.000800,0,12853,327924,0,0,0
s8_settled,settled,148,16.222500,61.642780,0.500000,0.500000,0.058300,0.002300,0.000000,0.000000,0.000000,0.030300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,149,31.270800,31.978715,0.500000,0.500000,0.081200,0.004800,0.000000,0.000000,0.000000,0.022600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,150,31.016600,32.240800,0.500000,0.500000,0.056300,0.002400,0.000000,0.000000,0.000000,0.009600,0.000400,0,12853,327924,0,0,119160832
s8_settled,settled,151,16.138800,61.962476,0.500000,0.500000,0.037800,0.002300,0.000000,0.000000,0.000000,0.008900,0.000400,0,12853,327924,0,0,0
s8_settled,settled,152,30.908900,32.353141,0.500000,0.500000,0.082100,0.004800,0.000000,0.000000,0.000000,0.023200,0.000900,0,12853,327924,0,0,0
s8_settled,settled,153,31.340300,31.907799,0.500000,0.500000,0.079900,0.004800,0.000000,0.000000,0.000000,0.022600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,154,31.445000,31.801558,0.500000,0.500000,0.085300,0.004700,0.000000,0.000000,0.000000,0.023300,0.000900,0,12853,327924,0,0,0
s8_settled,settled,155,31.438000,31.808639,0.500000,0.500000,0.049000,0.002500,0.000000,0.000000,0.000000,0.012200,0.000500,0,12853,327924,0,0,0
s8_settled,settled,156,30.922100,32.339330,0.500000,0.500000,0.041500,0.002700,0.000000,0.000000,0.000000,0.012100,0.000500,0,12853,327924,0,0,0
s8_settled,settled,157,16.250400,61.536947,0.500000,0.500000,0.048500,0.002600,0.000000,0.000000,0.000000,0.012100,0.000500,0,12853,327924,0,0,0
s8_settled,settled,158,30.854800,32.409868,0.500000,0.500000,0.043400,0.002700,0.000000,0.000000,0.000000,0.012800,0.000500,0,12853,327924,0,0,0
s8_settled,settled,159,31.084500,32.170374,0.500000,0.500000,0.580000,0.002600,0.000000,0.000000,0.000000,0.009500,0.000600,0,12853,327924,0,0,0
s8_settled,settled,160,30.865900,32.398213,0.500000,0.500000,0.079700,0.005000,0.000000,0.000000,0.000000,0.022100,0.000900,0,12853,327924,0,0,0
s8_settled,settled,161,30.572300,32.709348,0.500000,0.500000,0.093900,0.004800,0.000000,0.000000,0.000000,0.021600,0.000900,0,12853,327924,0,0,0
s8_settled,settled,162,30.393400,32.901880,0.500000,0.500000,0.081700,0.004600,0.000000,0.000000,0.000000,0.022800,0.000900,0,12853,327924,0,0,0
s8_settled,settled,163,31.333500,31.914724,0.500000,0.500000,0.044700,0.002700,0.000000,0.000000,0.000000,0.012000,0.000500,0,12853,327924,0,0,0
s8_settled,settled,164,31.677100,31.568546,0.500000,0.500000,0.416900,0.004600,0.000000,0.000000,0.000000,0.023200,0.000800,0,12853,327924,0,0,0
s8_settled,settled,165,30.749500,32.520854,0.500000,0.500000,0.082600,0.004600,0.000000,0.000000,0.000000,0.023100,0.000800,0,12853,327924,0,0,0
s8_settled,settled,166,32.098400,31.154201,0.500000,0.500000,0.042900,0.002500,0.000000,0.000000,0.000000,0.013700,0.000600,0,12853,327924,0,0,0
s8_settled,settled,167,31.612900,31.632656,0.500000,0.500000,0.096500,0.004400,0.000000,0.000000,0.000000,0.023200,0.000800,0,12853,327924,0,0,0
s8_settled,settled,168,30.357500,32.940789,0.500000,0.500000,0.084500,0.004300,0.000000,0.000000,0.000000,0.021300,0.000800,0,12853,327924,0,0,0
s8_settled,settled,169,16.129700,61.997433,0.500000,0.500000,0.068100,0.004300,0.000000,0.000000,0.000000,0.017700,0.000800,0,12853,327924,0,0,0
s8_settled,settled,170,30.555800,32.727011,0.500000,0.500000,0.057500,0.003500,0.000000,0.000000,0.000000,0.016800,0.000600,0,12853,327924,0,0,0
s8_settled,settled,171,30.317400,32.984359,0.500000,0.500000,0.084700,0.004700,0.000000,0.000000,0.000000,0.023000,0.000900,0,12853,327924,0,0,0
s8_settled,settled,172,31.677600,31.568048,0.500000,0.500000,0.083400,0.004500,0.000000,0.000000,0.000000,0.022700,0.000900,0,12853,327924,0,0,0
s8_settled,settled,173,30.423400,32.869436,0.500000,0.500000,0.052600,0.002500,0.000000,0.000000,0.000000,0.012700,0.000600,0,12853,327924,0,0,0
s8_settled,settled,174,31.416200,31.830712,0.500000,0.500000,0.085900,0.005000,0.000000,0.000000,0.000000,0.022300,0.001000,0,12853,327924,0,0,0
s8_settled,settled,175,30.879800,32.383629,0.500000,0.500000,0.068800,0.003400,0.000000,0.000000,0.000000,0.014200,0.000900,0,12853,327924,0,0,0
s8_settled,settled,176,30.844700,32.420481,0.500000,0.500000,0.039200,0.002700,0.000000,0.000000,0.000000,0.010300,0.000500,0,12853,327924,0,0,0
s8_settled,settled,177,30.778500,32.490212,0.500000,0.500000,0.043500,0.002600,0.000000,0.000000,0.000000,0.011800,0.000600,0,12853,327924,0,0,0
s8_settled,settled,178,16.191700,61.760038,0.500000,0.500000,0.039100,0.002400,0.000000,0.000000,0.000000,0.008500,0.000500,0,12853,327924,0,0,0
s8_settled,settled,179,30.276300,33.029135,0.500000,0.500000,0.042200,0.002500,0.000000,0.000000,0.000000,0.011500,0.000500,0,12853,327924,0,0,0
s8_traversal,traversal,0,47.013900,21.270305,-27.733334,0.000000,0.047000,0.004600,0.000000,0.000000,0.000000,0.008500,0.000900,0,12853,327924,0,0,120782848
s8_traversal,traversal,1,31.427400,31.819368,-27.466667,0.000000,0.071100,0.004500,0.000000,0.000000,0.000000,0.020300,0.001100,0,12853,327924,0,0,0
s8_traversal,traversal,2,32.533700,30.737358,-27.200001,0.000000,0.677900,0.003500,0.000000,0.000000,0.638500,0.014600,0.001600,0,12853,327924,2,0,0
s8_traversal,traversal,3,31.977400,31.272086,-26.933334,0.000000,1.762800,0.003800,0.940500,0.784300,0.000000,0.008700,0.000600,129,12982,327924,0,0,0
s8_traversal,traversal,4,29.458500,33.946060,-26.666668,0.000000,0.075700,0.004600,0.000000,0.000000,0.000000,0.020600,0.001100,0,12982,327924,0,0,0
s8_traversal,traversal,5,30.697700,32.575730,-26.400002,0.000000,0.078600,0.004700,0.000000,0.000000,0.000000,0.022000,0.001000,0,12982,327924,0,0,0
s8_traversal,traversal,6,47.915000,20.870291,-26.133335,0.000000,1.061700,0.003200,0.000000,0.000000,1.013700,0.017800,0.001100,0,12982,327924,2,0,0
s8_traversal,traversal,7,32.400900,30.863340,-25.866669,0.000000,1.977100,0.002900,0.425900,0.866300,0.646300,0.011700,0.000300,129,13111,327924,2,0,0
s8_traversal,traversal,8,28.828600,34.687775,-25.600002,0.000000,0.103100,0.004600,0.000000,0.000000,0.000000,0.023400,0.001000,0,13111,327924,0,0,0
s8_traversal,traversal,9,30.786000,32.482297,-25.333336,0.000000,0.041500,0.002900,0.000000,0.000000,0.000000,0.012000,0.000700,0,13111,327924,0,0,0
s8_traversal,traversal,10,31.088300,32.166442,-25.066669,0.000000,0.047700,0.002900,0.000000,0.000000,0.000000,0.012500,0.000800,0,13111,327924,0,0,0
s8_traversal,traversal,11,31.705100,31.540667,-24.800003,0.000000,1.313700,0.002900,0.368900,0.906500,0.000000,0.009700,0.000200,129,13240,327924,0,0,0
s8_traversal,traversal,12,14.968300,66.807854,-24.533337,0.000000,0.074000,0.004300,0.000000,0.000000,0.000000,0.017200,0.000800,0,13240,327924,0,0,0
s8_traversal,traversal,13,30.762900,32.506688,-24.266670,0.000000,0.042900,0.002600,0.000000,0.000000,0.000000,0.011500,0.000600,0,13240,327924,0,0,0
s8_traversal,traversal,14,16.357400,61.134410,-24.000004,0.000000,0.071000,0.004200,0.000000,0.000000,0.000000,0.016400,0.000800,0,13240,327924,0,0,0
s8_traversal,traversal,15,35.926800,27.834374,-23.733337,0.000000,4.939200,0.003600,0.393800,0.890300,3.607700,0.018300,0.000500,129,13369,327924,3,0,0
s8_traversal,traversal,16,27.273700,36.665359,-23.466671,0.000000,0.930200,0.004900,0.000000,0.000000,0.877500,0.022500,0.001000,0,13369,327924,2,0,0
s8_traversal,traversal,17,30.752100,32.518104,-23.200005,0.000000,1.236900,0.002700,0.000000,0.000000,1.175900,0.020800,0.000700,0,13369,327924,2,0,0
s8_traversal,traversal,18,32.335100,30.926145,-22.933338,0.000000,1.958200,0.002900,0.388900,0.853500,0.668900,0.016600,0.000200,129,13441,327981,2,0,0
s8_traversal,traversal,19,30.355800,32.942634,-22.666672,0.000000,0.900600,0.003700,0.000000,0.000000,0.000000,0.018300,0.000800,0,13441,327981,0,0,0
s8_traversal,traversal,20,30.490800,32.796778,-22.400005,0.000000,0.089400,0.003500,0.000000,0.000000,0.000000,0.017500,0.000800,0,13441,327981,0,0,0
s8_traversal,traversal,21,30.980600,32.278264,-22.133339,0.000000,0.075000,0.004400,0.000000,0.000000,0.000000,0.018000,0.000800,0,13441,327981,0,0,0
s8_traversal,traversal,22,33.469800,29.877681,-21.866673,0.000000,1.957800,0.003000,0.373500,0.882000,0.655500,0.018800,0.000200,129,13479,328072,2,2,0
s8_traversal,traversal,23,28.773600,34.754080,-21.600006,0.000000,0.065900,0.003600,0.000000,0.000000,0.000000,0.015800,0.000900,0,13479,328072,0,0,0
s8_traversal,traversal,24,31.558800,31.686883,-21.333340,0.000000,0.102900,0.002700,0.000000,0.000000,0.000000,0.012900,0.000600,0,13479,328072,0,0,0
s8_traversal,traversal,25,27.361900,36.547170,-21.066673,0.000000,0.086800,0.005600,0.000000,0.000000,0.000000,0.024100,0.001400,0,13479,328072,0,0,0
