stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b3b3b,north,3,116.0,128.500,244.500,sprint,963,2193,0.6329,408,0,0,0
p5b3b3b,north,3,118.0,128.500,246.500,sprint,963,2193,0.6976,408,0,0,0
p5b3b3b,north,3,120.0,128.500,248.500,sprint,963,2193,0.6202,459,0,0,0
p5b3b3b,north,3,122.0,128.500,250.500,sprint,963,2142,0.6018,459,0,0,0
p5b3b3b,north,3,124.0,128.500,252.500,sprint,963,2142,0.6378,459,0,0,0
p5b3b3b,north,3,126.0,128.500,254.500,sprint,963,2142,0.5795,459,0,0,0
p5b3b3b,north,3,128.0,128.500,256.500,sprint,963,2143,0.7605,509,0,0,0
p5b3b3b,north,3,132.0,128.500,260.500,free_fly,961,2096,1.2213,505,0,0,0
p5b3b3b,north,3,136.0,128.500,264.500,free_fly,959,2098,0.9152,554,0,0,0
p5b3b3b,north,3,140.0,128.500,268.500,free_fly,957,2051,1.0236,550,0,0,0
p5b3b3b,north,3,144.0,128.500,272.500,free_fly,957,2059,1.7533,593,0,0,0
p5b3b3b,north,3,148.0,128.500,276.500,free_fly,957,2024,2.0147,577,0,0,0
p5b3b3b,north,3,152.0,128.500,280.500,free_fly,957,2039,2.0718,613,0,0,0
p5b3b3b,north,3,156.0,128.500,284.500,free_fly,957,1989,0.7987,612,0,0,0
p5b3b3b,north,3,160.0,128.500,288.500,free_fly,957,1989,0.6280,663,0,0,0
p5b3b3b,north,3,164.0,128.500,292.500,free_fly,957,1938,0.6316,663,0,0,0
p5b3b3b,north,3,168.0,128.500,296.500,free_fly,957,1938,0.6206,714,0,0,0
p5b3b3b,north,3,172.0,128.500,300.500,free_fly,957,1887,0.6521,714,0,0,0
p5b3b3b,north,3,176.0,128.500,304.500,free_fly,957,1887,0.9122,765,0,0,0
p5b3b3b,north,3,180.0,128.500,308.500,free_fly,957,1836,0.6485,765,0,0,0
p5b3b3b,north,3,184.0,128.500,312.500,free_fly,957,1836,0.6209,816,0,0,0
p5b3b3b,north,3,188.0,128.500,316.500,free_fly,957,1785,0.6031,816,0,0,0
p5b3b3b,north,3,192.0,128.500,320.500,free_fly,957,1785,0.6018,867,0,0,0
p5b3b3b,north,3,196.0,128.500,324.500,free_fly,957,1734,0.6373,867,0,0,0
p5b3b3b,north,3,200.0,128.500,328.500,free_fly,957,1734,0.7195,918,0,0,0
p5b3b3b,north,3,204.0,128.500,332.500,free_fly,957,1683,0.8718,918,0,0,0
p5b3b3b,north,3,208.0,128.500,336.500,free_fly,957,1683,0.6445,969,0,0,0
p5b3b3b,north,3,212.0,128.500,340.500,free_fly,957,1632,0.5971,969,0,0,0
p5b3b3b,north,3,216.0,128.500,344.500,free_fly,957,1632,0.5698,1020,0,0,0
p5b3b3b,north,3,220.0,128.500,348.500,free_fly,957,1581,0.5808,1020,0,0,0
p5b3b3b,north,3,224.0,128.500,352.500,free_fly,957,1581,0.6784,1071,0,0,0
p5b3b3b,north,3,228.0,128.500,356.500,free_fly,957,1530,1.4105,1071,0,0,0
p5b3b3b,north,3,232.0,128.500,360.500,free_fly,957,1530,0.6060,1122,0,0,0
p5b3b3b,north,3,236.0,128.500,364.500,free_fly,957,1479,0.6307,1122,0,0,0
p5b3b3b,north,3,240.0,128.500,368.500,free_fly,957,1479,0.5816,1173,0,0,0
p5b3b3b,north,3,244.0,128.500,372.500,free_fly,957,1428,0.5667,1173,0,0,0
p5b3b3b,north,3,248.0,128.500,376.500,free_fly,957,1428,0.5399,1224,0,0,0
p5b3b3b,north,3,252.0,128.500,380.500,free_fly,957,1377,0.5711,1224,0,0,0
p5b3b3b,north,3,256.0,128.500,384.500,free_fly,957,1377,0.8592,1275,0,0,0
p5b3b3b,north,3,260.0,128.500,388.500,free_fly,957,1326,0.9487,1275,0,0,0
p5b3b3b,north,3,264.0,128.500,392.500,free_fly,957,1328,1.3043,1324,0,0,0
p5b3b3b,north,3,268.0,128.500,396.500,free_fly,957,1283,1.6405,1318,0,0,0
p5b3b3b,north,3,272.0,128.500,400.500,free_fly,957,1295,2.3705,1357,0,0,0
p5b3b3b,north,3,276.0,128.500,404.500,free_fly,957,1262,2.6452,1339,0,0,0
p5b3b3b,north,3,280.0,128.500,408.500,free_fly,957,1274,1.9937,1378,0,0,0
p5b3b3b,north,3,284.0,128.500,412.500,free_fly,957,1224,1.0787,1377,0,0,0
p5b3b3b,north,3,288.0,128.500,416.500,free_fly,957,1224,1.1297,1428,0,0,0
p5b3b3b,north,3,292.0,128.500,420.500,free_fly,957,1173,1.0982,1428,0,0,0
p5b3b3b,north,3,296.0,128.500,424.500,free_fly,957,1173,1.1729,1479,0,0,0
p5b3b3b,north,3,300.0,128.500,428.500,free_fly,957,1122,1.0303,1479,0,0,0
p5b3b3b,north,3,304.0,128.500,432.500,free_fly,957,1122,1.0087,1530,0,0,0
p5b3b3b,north,3,308.0,128.500,436.500,free_fly,957,1071,1.0572,1530,0,0,0
p5b3b3b,north,3,312.0,128.500,440.500,free_fly,957,1071,1.0805,1581,0,0,0
p5b3b3b,north,3,316.0,128.500,444.500,free_fly,957,1020,1.1317,1581,0,0,0
p5b3b3b,north,3,320.0,128.500,448.500,free_fly,957,1020,0.9829,1632,0,0,0
p5b3b3b,north,3,324.0,128.500,452.500,free_fly,957,969,1.0461,1632,0,0,0
p5b3b3b,north,3,328.0,128.500,456.500,free_fly,957,969,1.9288,1683,0,0,0
p5b3b3b,north,3,332.0,128.500,460.500,free_fly,957,918,0.9978,1683,0,0,0
p5b3b3b,north,3,336.0,128.500,464.500,free_fly,957,918,0.9715,1734,0,0,0
p5b3b3b,north,3,340.0,128.500,468.500,free_fly,957,867,0.9659,1734,0,0,0
p5b3b3b,north,3,344.0,128.500,472.500,free_fly,957,867,1.0077,1785,0,0,0
p5b3b3b,north,3,348.0,128.500,476.500,free_fly,957,823,1.6791,1778,0,0,0
p5b3b3b,north,3,352.0,128.500,480.500,free_fly,957,832,1.8027,1820,0,0,0
p5b3b3b,north,3,356.0,128.500,484.500,free_fly,957,796,2.6320,1805,0,0,0
p5b3b3b,north,3,360.0,128.500,488.500,free_fly,957,812,3.7977,1840,0,0,0
p5b3b3b,north,3,364.0,128.500,492.500,free_fly,957,765,1.5872,1836,0,0,0
p5b3b3b,north,3,368.0,128.500,496.500,free_fly,957,765,1.2202,1887,0,0,0
p5b3b3b,north,3,372.0,128.500,500.500,free_fly,957,714,0.9848,1887,0,0,0
p5b3b3b,north,3,376.0,128.500,504.500,free_fly,957,714,0.9535,1938,0,0,0
p5b3b3b,north,3,380.0,128.500,508.500,free_fly,957,663,1.0907,1938,0,0,0
p5b3b3b,north,3,384.0,128.500,512.500,free_fly,957,663,1.1121,1989,0,0,0
p5b3b3b,north,3,388.0,128.500,516.500,free_fly,957,612,1.2099,1989,0,0,0
p5b3b3b,north,3,392.0,128.500,520.500,free_fly,957,612,1.3469,2040,0,0,0
p5b3b3b,north,3,396.0,128.500,524.500,free_fly,957,561,1.2858,2040,0,0,0
p5b3b3b,north,3,400.0,128.500,528.500,free_fly,957,561,1.1326,2091,0,0,0
p5b3b3b,north,3,404.0,128.500,532.500,free_fly,957,510,1.1203,2091,0,0,0
p5b3b3b,north,3,408.0,128.500,536.500,free_fly,957,510,1.3558,2142,0,0,0
p5b3b3b,north,4,408.0,128.500,536.500,settle_outer,957,871,1.0134,1730,0,0,0
p5b3b3b,north,4,408.0,128.500,536.500,settle_outer,957,1428,0.5345,1173,0,0,0
p5b3b3b,north,4,408.0,128.500,536.500,settle_outer,957,2040,0.5553,561,0,0,0
p5b3b3b,north,6,404.0,128.500,532.500,free_fly,957,2601,0.8489,51,1,0,0
p5b3b3b,north,6,400.0,128.500,528.500,free_fly,957,2585,3.3479,16,0,0,0
p5b3b3b,north,6,396.0,128.500,524.500,free_fly,957,2601,2.2659,51,0,0,0
p5b3b3b,north,6,392.0,128.500,520.500,free_fly,957,2586,3.8971,15,0,0,0
p5b3b3b,north,6,388.0,128.500,516.500,free_fly,957,2601,1.8918,51,0,0,0
p5b3b3b,north,6,384.0,128.500,512.500,free_fly,957,2563,2.2228,38,0,0,0
p5b3b3b,north,6,380.0,128.500,508.500,free_fly,957,2563,0.7729,89,0,0,0
p5b3b3b,north,6,376.0,128.500,504.500,free_fly,957,2514,0.9375,87,0,0,0
p5b3b3b,north,6,372.0,128.500,500.500,free_fly,957,2524,1.5060,128,0,0,0
p5b3b3b,north,6,368.0,128.500,496.500,free_fly,957,2484,1.5147,117,0,0,0
p5b3b3b,north,6,364.0,128.500,492.500,free_fly,957,2491,1.3375,161,0,0,0
