stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms
stage0,east,3,74.0,202.500,128.500,sprint,13573,2601,3.9847
stage0,east,3,76.0,204.500,128.500,sprint,13571,2601,1.1878
stage0,east,3,78.0,206.500,128.500,sprint,13569,2601,0.9352
stage0,east,3,80.0,208.500,128.500,sprint,13567,2550,0.9454
stage0,east,3,82.0,210.500,128.500,sprint,13565,2601,3.5659
stage0,east,3,84.0,212.500,128.500,sprint,13563,2601,1.0881
stage0,east,3,86.0,214.500,128.500,sprint,13561,2601,0.9783
stage0,east,3,88.0,216.500,128.500,sprint,13561,2550,0.9546
stage0,east,3,90.0,218.500,128.500,sprint,13561,2601,3.6466
stage0,east,3,92.0,220.500,128.500,sprint,13561,2601,1.0506
stage0,east,3,94.0,222.500,128.500,sprint,13561,2601,0.9746
stage0,east,3,96.0,224.500,128.500,sprint,13561,2550,1.3057
stage0,east,3,98.0,226.500,128.500,sprint,13561,2601,3.7563
stage0,east,3,100.0,228.500,128.500,sprint,13561,2601,1.1603
stage0,east,3,102.0,230.500,128.500,sprint,13561,2601,1.0199
stage0,east,3,104.0,232.500,128.500,sprint,13561,2550,1.3157
stage0,east,3,106.0,234.500,128.500,sprint,13561,2601,3.4235
stage0,east,3,108.0,236.500,128.500,sprint,13561,2601,1.0163
stage0,east,3,110.0,238.500,128.500,sprint,13561,2601,0.9560
stage0,east,3,112.0,240.500,128.500,sprint,13561,2550,1.0276
stage0,east,3,114.0,242.500,128.500,sprint,13561,2601,4.2798
stage0,east,3,116.0,244.500,128.500,sprint,13561,2601,1.5921
stage0,east,3,118.0,246.500,128.500,sprint,13561,2601,1.1028
stage0,east,3,120.0,248.500,128.500,sprint,13561,2550,1.0226
stage0,east,3,122.0,250.500,128.500,sprint,13561,2601,4.0691
stage0,east,3,124.0,252.500,128.500,sprint,13561,2601,1.0010
stage0,east,3,126.0,254.500,128.500,sprint,13561,2601,0.9529
stage0,east,3,128.0,256.500,128.500,sprint,13561,2550,1.0067
stage0,east,3,132.0,260.500,128.500,free_fly,13559,2601,3.4838
stage0,east,3,136.0,264.500,128.500,free_fly,13557,2550,1.3450
stage0,east,3,140.0,268.500,128.500,free_fly,13555,2601,3.6453
stage0,east,3,144.0,272.500,128.500,free_fly,13553,2550,1.1274
stage0,east,3,148.0,276.500,128.500,free_fly,13551,2601,3.5927
stage0,east,3,152.0,280.500,128.500,free_fly,13549,2550,1.1203
stage0,east,3,156.0,284.500,128.500,free_fly,13549,2601,3.5080
stage0,east,3,160.0,288.500,128.500,free_fly,13549,2550,1.1034
stage0,east,3,164.0,292.500,128.500,free_fly,13549,2601,3.7668
stage0,east,3,168.0,296.500,128.500,free_fly,13549,2550,1.1774
stage0,east,3,172.0,300.500,128.500,free_fly,13549,2601,3.6105
stage0,east,3,176.0,304.500,128.500,free_fly,13549,2550,1.1128
stage0,east,3,180.0,308.500,128.500,free_fly,13549,2601,3.4254
stage0,east,3,184.0,312.500,128.500,free_fly,13549,2550,1.0684
stage0,east,3,188.0,316.500,128.500,free_fly,13549,2601,3.3937
stage0,east,3,192.0,320.500,128.500,free_fly,13549,2550,1.3082
stage0,east,3,196.0,324.500,128.500,free_fly,13549,2601,3.5461
stage0,east,3,200.0,328.500,128.500,free_fly,13549,2550,1.0998
stage0,east,3,204.0,332.500,128.500,free_fly,13549,2601,3.4467
stage0,east,3,208.0,336.500,128.500,free_fly,13549,2550,1.0928
stage0,east,3,212.0,340.500,128.500,free_fly,13549,2601,3.5798
stage0,east,3,216.0,344.500,128.500,free_fly,13549,2550,1.1303
stage0,east,3,220.0,348.500,128.500,free_fly,13549,2601,4.1208
stage0,east,3,224.0,352.500,128.500,free_fly,13549,2550,1.1484
stage0,east,3,228.0,356.500,128.500,free_fly,13549,2601,3.6839
stage0,east,3,232.0,360.500,128.500,free_fly,13549,2550,1.0991
stage0,east,3,236.0,364.500,128.500,free_fly,13549,2601,3.6275
stage0,east,3,240.0,368.500,128.500,free_fly,13549,2550,1.0690
stage0,east,3,244.0,372.500,128.500,free_fly,13549,2601,3.6035
stage0,east,3,248.0,376.500,128.500,free_fly,13549,2550,1.2771
stage0,east,3,252.0,380.500,128.500,free_fly,13549,2601,3.6098
stage0,east,3,256.0,384.500,128.500,free_fly,13549,2550,1.1491
stage0,east,3,260.0,388.500,128.500,free_fly,13549,2601,3.6689
stage0,east,3,264.0,392.500,128.500,free_fly,13549,2550,1.0981
stage0,east,3,268.0,396.500,128.500,free_fly,13549,2601,3.6586
stage0,east,3,272.0,400.500,128.500,free_fly,13549,2550,1.1076
stage0,east,3,276.0,404.500,128.500,free_fly,13549,2601,3.7438
stage0,east,3,280.0,408.500,128.500,free_fly,13549,2550,1.1948
stage0,east,3,284.0,412.500,128.500,free_fly,13549,2601,3.7779
stage0,east,3,288.0,416.500,128.500,free_fly,13549,2550,1.1199
stage0,east,3,292.0,420.500,128.500,free_fly,13549,2601,3.6703
stage0,east,3,296.0,424.500,128.500,free_fly,13549,2550,1.1476
stage0,east,3,300.0,428.500,128.500,free_fly,13549,2601,5.6109
stage0,east,3,304.0,432.500,128.500,free_fly,13549,2550,1.2456
stage0,east,3,308.0,436.500,128.500,free_fly,13549,2601,4.7545
stage0,east,3,312.0,440.500,128.500,free_fly,13549,2550,1.0922
stage0,east,3,316.0,444.500,128.500,free_fly,13549,2601,4.8435
stage0,east,3,320.0,448.500,128.500,free_fly,13549,2550,1.1235
stage0,east,3,324.0,452.500,128.500,free_fly,13549,2601,5.5727
stage0,east,3,328.0,456.500,128.500,free_fly,13549,2550,1.1373
stage0,east,3,332.0,460.500,128.500,free_fly,13549,2601,4.8285
stage0,east,3,336.0,464.500,128.500,free_fly,13549,2550,1.1100
stage0,east,3,340.0,468.500,128.500,free_fly,13549,2601,3.7061
stage0,east,3,344.0,472.500,128.500,free_fly,13549,2550,1.1931
stage0,east,3,348.0,476.500,128.500,free_fly,13549,2601,3.7875
stage0,east,3,352.0,480.500,128.500,free_fly,13549,2550,1.1716
stage0,east,3,356.0,484.500,128.500,free_fly,13549,2601,3.6824
stage0,east,3,360.0,488.500,128.500,free_fly,13549,2550,1.1458
stage0,east,3,364.0,492.500,128.500,free_fly,13549,2601,3.6947
stage0,east,3,368.0,496.500,128.500,free_fly,13549,2550,1.3179
stage0,east,3,372.0,500.500,128.500,free_fly,13549,2601,4.0151
stage0,east,3,376.0,504.500,128.500,free_fly,13549,2550,1.2222
stage0,east,3,380.0,508.500,128.500,free_fly,13549,2601,4.9652
stage0,east,3,384.0,512.500,128.500,free_fly,13549,2550,1.1588
stage0,east,3,388.0,516.500,128.500,free_fly,13549,2601,3.9890
stage0,east,3,392.0,520.500,128.500,free_fly,13549,2550,1.3266
stage0,east,3,396.0,524.500,128.500,free_fly,13549,2601,4.0783
stage0,east,3,400.0,528.500,128.500,free_fly,13549,2550,1.6647
stage0,east,3,404.0,532.500,128.500,free_fly,13549,2601,3.9648
stage0,east,3,408.0,536.500,128.500,free_fly,13549,2550,1.2496
stage0,east,6,404.0,532.500,128.500,free_fly,13549,2550,1.0231
stage0,east,6,400.0,528.500,128.500,free_fly,13549,2601,3.8266
stage0,east,6,396.0,524.500,128.500,free_fly,13549,2550,1.2685
stage0,east,6,392.0,520.500,128.500,free_fly,13549,2601,4.0539
stage0,east,6,388.0,516.500,128.500,free_fly,13549,2550,1.2974
stage0,east,6,384.0,512.500,128.500,free_fly,13549,2601,3.9693
stage0,east,6,380.0,508.500,128.500,free_fly,13549,2550,1.2782
stage0,east,6,376.0,504.500,128.500,free_fly,13549,2601,3.7815
stage0,east,6,372.0,500.500,128.500,free_fly,13549,2550,1.2319
stage0,east,6,368.0,496.500,128.500,free_fly,13549,2601,4.1881
stage0,east,6,364.0,492.500,128.500,free_fly,13549,2550,1.4516
stage0,east,6,360.0,488.500,128.500,free_fly,13549,2601,4.0185
stage0,east,6,356.0,484.500,128.500,free_fly,13549,2550,1.1941
stage0,east,6,352.0,480.500,128.500,free_fly,13549,2601,3.5787
stage0,east,6,348.0,476.500,128.500,free_fly,13549,2550,1.1749
stage0,east,6,344.0,472.500,128.500,free_fly,13549,2601,3.8039
stage0,east,6,340.0,468.500,128.500,free_fly,13549,2550,1.4849
stage0,east,6,336.0,464.500,128.500,free_fly,13549,2601,3.6802
stage0,east,6,332.0,460.500,128.500,free_fly,13549,2550,1.1905
stage0,east,6,328.0,456.500,128.500,free_fly,13549,2601,3.8075
stage0,east,6,324.0,452.500,128.500,free_fly,13549,2550,1.1318
stage0,east,6,320.0,448.500,128.500,free_fly,13549,2601,3.7751
stage0,east,6,316.0,444.500,128.500,free_fly,13549,2550,1.1832
stage0,east,6,312.0,440.500,128.500,free_fly,13549,2601,4.0076
stage0,east,6,308.0,436.500,128.500,free_fly,13549,2550,1.1707
stage0,east,6,304.0,432.500,128.500,free_fly,13549,2601,3.7380
stage0,east,6,300.0,428.500,128.500,free_fly,13549,2550,1.1650
stage0,east,6,296.0,424.500,128.500,free_fly,13549,2601,3.9063
stage0,east,6,292.0,420.500,128.500,free_fly,13549,2550,1.1444
stage0,east,6,288.0,416.500,128.500,free_fly,13549,2601,4.1865
stage0,east,6,284.0,412.500,128.500,free_fly,13549,2550,1.2408
stage0,east,6,280.0,408.500,128.500,free_fly,13549,2601,3.7154
stage0,east,6,276.0,404.500,128.500,free_fly,13549,2550,1.1737
stage0,east,6,272.0,400.500,128.500,free_fly,13549,2601,3.6936
stage0,east,6,268.0,396.500,128.500,free_fly,13549,2550,1.1665
stage0,east,6,264.0,392.500,128.500,free_fly,13549,2601,3.8346
stage0,east,6,260.0,388.500,128.500,free_fly,13549,2550,1.3193
stage0,east,6,256.0,384.500,128.500,free_fly,13549,2601,3.7320
stage0,east,6,252.0,380.500,128.500,free_fly,13549,2550,1.1635
stage0,east,6,248.0,376.500,128.500,free_fly,13549,2601,3.7377
stage0,east,6,244.0,372.500,128.500,free_fly,13549,2550,1.1850
stage0,east,6,240.0,368.500,128.500,free_fly,13549,2601,3.6048
stage0,east,6,236.0,364.500,128.500,free_fly,13549,2550,1.1743
stage0,east,6,232.0,360.500,128.500,free_fly,13549,2601,3.6348
stage0,east,6,228.0,356.500,128.500,free_fly,13549,2550,1.1863
stage0,east,6,224.0,352.500,128.500,free_fly,13549,2601,3.8553
stage0,east,6,220.0,348.500,128.500,free_fly,13549,2550,1.1852
stage0,east,6,216.0,344.500,128.500,free_fly,13549,2601,3.8654
stage0,east,6,212.0,340.500,128.500,free_fly,13549,2550,1.2824
stage0,east,6,208.0,336.500,128.500,free_fly,13549,2601,4.1155
stage0,east,6,204.0,332.500,128.500,free_fly,13549,2550,1.2213
stage0,east,6,200.0,328.500,128.500,free_fly,13549,2601,3.7783
stage0,east,6,196.0,324.500,128.500,free_fly,13549,2550,1.1473
stage0,east,6,192.0,320.500,128.500,free_fly,13549,2601,3.7986
stage0,east,6,188.0,316.500,128.500,free_fly,13549,2550,1.2593
stage0,east,6,184.0,312.500,128.500,free_fly,13549,2601,3.8003
stage0,east,6,180.0,308.500,128.500,free_fly,13549,2550,1.3586
stage0,east,6,176.0,304.500,128.500,free_fly,13549,2601,3.7319
stage0,east,6,172.0,300.500,128.500,free_fly,13549,2550,1.1790
stage0,east,6,168.0,296.500,128.500,free_fly,13549,2601,3.7325
stage0,east,6,164.0,292.500,128.500,free_fly,13549,2550,1.2272
stage0,east,6,160.0,288.500,128.500,free_fly,13549,2601,3.8192
stage0,east,6,156.0,284.500,128.500,free_fly,13549,2550,1.1683
stage0,east,6,152.0,280.500,128.500,free_fly,13549,2601,3.9330
stage0,east,6,148.0,276.500,128.500,free_fly,13549,2550,1.1925
stage0,east,6,144.0,272.500,128.500,free_fly,13549,2601,3.7435
stage0,east,6,140.0,268.500,128.500,free_fly,13549,2550,1.1718
stage0,east,6,136.0,264.500,128.500,free_fly,13549,2601,3.8752
stage0,east,6,132.0,260.500,128.500,free_fly,13549,2550,1.1834
stage0,east,6,128.0,256.500,128.500,free_fly,13549,2601,3.7240
stage0,east,6,126.0,254.500,128.500,sprint,13551,2550,1.2127
stage0,east,6,124.0,252.500,128.500,sprint,13551,2601,3.7635
stage0,east,6,122.0,250.500,128.500,sprint,13553,2601,1.1099
stage0,east,6,120.0,248.500,128.500,sprint,13553,2601,1.1082
stage0,east,6,118.0,246.500,128.500,sprint,13555,2550,1.2170
stage0,east,6,116.0,244.500,128.500,sprint,13555,2601,3.7830
stage0,east,6,114.0,242.500,128.500,sprint,13557,2601,1.1044
stage0,east,6,112.0,240.500,128.500,sprint,13557,2601,1.0767
stage0,east,6,110.0,238.500,128.500,sprint,13559,2550,1.4386
stage0,east,6,108.0,236.500,128.500,sprint,13559,2601,3.7211
stage0,east,6,106.0,234.500,128.500,sprint,13561,2601,1.1373
stage0,east,6,104.0,232.500,128.500,sprint,13561,2601,1.0856
stage0,east,6,102.0,230.500,128.500,sprint,13561,2550,1.0709
stage0,east,6,100.0,228.500,128.500,sprint,13561,2601,3.7740
stage0,east,6,98.0,226.500,128.500,sprint,13561,2601,1.1277
stage0,east,6,96.0,224.500,128.500,sprint,13561,2601,1.0950
stage0,east,6,94.0,222.500,128.500,sprint,13561,2550,1.1818
stage0,east,6,92.0,220.500,128.500,sprint,13561,2601,3.9254
stage0,east,6,90.0,218.500,128.500,sprint,13561,2601,1.1414
stage0,east,6,88.0,216.500,128.500,sprint,13561,2601,1.0794
stage0,east,6,86.0,214.500,128.500,sprint,13561,2550,1.0679
stage0,east,6,84.0,212.500,128.500,sprint,13561,2601,3.5832
stage0,east,6,82.0,210.500,128.500,sprint,13561,2601,1.1498
stage0,east,6,80.0,208.500,128.500,sprint,13561,2601,1.1484
stage0,east,6,78.0,206.500,128.500,sprint,13561,2550,1.1039
stage0,east,6,76.0,204.500,128.500,sprint,13561,2601,3.7108
stage0,east,6,74.0,202.500,128.500,sprint,13561,2601,1.3030
stage0,east,6,72.0,200.500,128.500,sprint,13561,2601,1.2360
stage0,east,6,70.0,198.500,128.500,sprint,13561,2550,1.1903
stage0,east,6,68.0,196.500,128.500,sprint,13561,2601,4.8115
stage0,east,6,66.0,194.500,128.500,sprint,13561,2601,1.1433
stage0,east,6,64.0,192.500,128.500,sprint,13561,2601,1.0969
stage0,east,6,63.0,191.500,128.500,walk,13561,2550,1.1470
stage0,east,6,62.0,190.500,128.500,walk,13563,2601,4.7611
stage0,east,6,61.0,189.500,128.500,walk,13563,2601,1.3137
stage0,east,6,60.0,188.500,128.500,walk,13565,2601,1.1411
stage0,east,6,59.0,187.500,128.500,walk,13565,2601,1.0984
stage0,east,6,58.0,186.500,128.500,walk,13567,2601,1.0880
stage0,east,6,57.0,185.500,128.500,walk,13567,2601,1.0678
stage0,east,6,56.0,184.500,128.500,walk,13569,2601,1.1934
stage0,east,6,55.0,183.500,128.500,walk,13569,2550,1.0972
stage0,east,6,54.0,182.500,128.500,walk,13571,2601,5.4397
stage0,east,6,53.0,181.500,128.500,walk,13571,2601,1.2081
stage0,east,6,52.0,180.500,128.500,walk,13573,2601,1.1066
stage0,east,6,51.0,179.500,128.500,walk,13573,2601,1.0701
stage0,east,6,50.0,178.500,128.500,walk,13575,2601,1.2315
stage0,east,6,49.0,177.500,128.500,walk,13575,2601,1.1138
stage0,east,6,48.0,176.500,128.500,walk,13577,2601,1.1168
stage0,east,6,47.0,175.500,128.500,walk,13577,2550,1.0885
stage0,east,6,46.0,174.500,128.500,walk,13579,2601,4.8347
stage0,east,6,45.0,173.500,128.500,walk,13579,2601,1.1038
stage0,east,6,44.0,172.500,128.500,walk,13581,2601,1.0645
stage0,east,6,43.0,171.500,128.500,walk,13581,2601,1.0416
stage0,east,6,42.0,170.500,128.500,walk,13583,2601,1.0395
stage0,east,6,41.0,169.500,128.500,walk,13583,2601,1.1315
stage0,east,6,40.0,168.500,128.500,walk,13583,2601,1.0460
stage0,east,6,39.0,167.500,128.500,walk,13583,2550,1.6509
stage0,east,6,38.0,166.500,128.500,walk,13583,2601,5.2355
stage0,east,6,37.0,165.500,128.500,walk,13583,2601,1.0982
stage0,east,6,36.0,164.500,128.500,walk,13583,2601,1.0470
stage0,east,6,35.0,163.500,128.500,walk,13583,2601,1.0385
stage0,east,6,34.0,162.500,128.500,walk,13583,2601,1.0663
stage0,east,6,33.0,161.500,128.500,walk,13583,2601,1.0649
stage0,east,6,32.0,160.500,128.500,walk,13583,2601,1.0400
stage0,east,6,31.0,159.500,128.500,walk,13583,2550,1.0380
stage0,east,6,30.0,158.500,128.500,walk,13583,2601,5.3632
stage0,east,6,29.0,157.500,128.500,walk,13583,2601,1.1429
stage0,east,6,28.0,156.500,128.500,walk,13583,2601,1.1427
stage0,east,6,27.0,155.500,128.500,walk,13583,2601,1.0952
stage0,east,6,26.0,154.500,128.500,walk,13583,2601,1.0458
stage0,east,6,25.0,153.500,128.500,walk,13583,2601,1.0423
stage0,east,6,24.0,152.500,128.500,walk,13583,2601,1.0504
stage0,east,6,23.0,151.500,128.500,walk,13583,2550,1.0345
stage0,east,6,22.0,150.500,128.500,walk,13583,2601,4.8920
stage0,east,6,21.0,149.500,128.500,walk,13583,2601,1.1541
stage0,east,6,20.0,148.500,128.500,walk,13583,2601,1.1560
stage0,east,6,19.0,147.500,128.500,walk,13583,2601,1.3016
stage0,east,6,18.0,146.500,128.500,walk,13583,2601,1.2520
stage0,east,6,17.0,145.500,128.500,walk,13583,2601,1.1211
stage0,east,6,16.0,144.500,128.500,walk,13583,2601,1.1059
stage0,east,6,15.0,143.500,128.500,walk,13583,2550,1.0926
stage0,east,6,14.0,142.500,128.500,walk,13583,2601,5.2189
stage0,east,6,13.0,141.500,128.500,walk,13583,2601,1.1361
stage0,east,6,12.0,140.500,128.500,walk,13583,2601,1.1180
stage0,east,6,11.0,139.500,128.500,walk,13583,2601,1.0955
stage0,east,6,10.0,138.500,128.500,walk,13583,2601,1.0363
stage0,east,6,9.0,137.500,128.500,walk,13583,2601,1.0860
stage0,east,6,8.0,136.500,128.500,walk,13583,2601,1.4493
stage0,east,6,7.0,135.500,128.500,walk,13583,2550,1.1750
stage0,east,6,6.0,134.500,128.500,walk,13583,2601,3.8306
stage0,east,6,5.0,133.500,128.500,walk,13583,2601,1.2059
stage0,east,6,4.0,132.500,128.500,walk,13583,2601,1.2101
stage0,east,6,3.0,131.500,128.500,walk,13583,2601,1.3015
stage0,east,6,2.0,130.500,128.500,walk,13583,2601,1.2383
stage0,east,6,1.0,129.500,128.500,walk,13583,2601,1.1010
stage0,east,6,0.0,128.500,128.500,walk,13583,2601,1.0594
stage0,south,3,1.0,128.500,127.500,walk,12982,2550,0.6659
stage0,south,3,2.0,128.500,126.500,walk,13111,2601,4.8980
stage0,south,3,3.0,128.500,125.500,walk,13240,2601,1.5334
stage0,south,3,4.0,128.500,124.500,walk,13369,2601,1.0845
stage0,south,3,5.0,128.500,123.500,walk,13441,2601,0.9307
stage0,south,3,6.0,128.500,122.500,walk,13479,2601,0.8756
stage0,south,3,7.0,128.500,121.500,walk,13505,2601,0.9501
stage0,south,3,8.0,128.500,120.500,walk,13523,2601,0.9336
stage0,south,3,9.0,128.500,119.500,walk,13535,2550,0.8685
stage0,south,3,10.0,128.500,118.500,walk,13545,2601,3.6883
stage0,south,3,11.0,128.500,117.500,walk,13553,2601,0.8844
stage0,south,3,12.0,128.500,116.500,walk,13559,2601,0.8436
stage0,south,3,13.0,128.500,115.500,walk,13563,2601,0.8913
stage0,south,3,14.0,128.500,114.500,walk,13567,2601,0.8958
stage0,south,3,15.0,128.500,113.500,walk,13569,2601,0.8808
stage0,south,3,16.0,128.500,112.500,walk,13571,2601,0.8588
stage0,south,3,17.0,128.500,111.500,walk,13573,2550,0.8495
stage0,south,3,18.0,128.500,110.500,walk,13575,2601,3.7078
stage0,south,3,19.0,128.500,109.500,walk,13577,2601,0.9193
stage0,south,3,20.0,128.500,108.500,walk,13579,2601,0.8516
stage0,south,3,21.0,128.500,107.500,walk,13581,2601,0.8658
stage0,south,3,22.0,128.500,106.500,walk,13583,2601,0.8473
stage0,south,3,23.0,128.500,105.500,walk,13583,2601,0.8336
stage0,south,3,24.0,128.500,104.500,walk,13583,2601,0.8489
stage0,south,3,25.0,128.500,103.500,walk,13583,2550,0.8795
stage0,south,3,26.0,128.500,102.500,walk,13583,2601,3.3424
stage0,south,3,27.0,128.500,101.500,walk,13583,2601,0.8937
stage0,south,3,28.0,128.500,100.500,walk,13583,2601,0.8684
stage0,south,3,29.0,128.500,99.500,walk,13583,2601,0.9080
stage0,south,3,30.0,128.500,98.500,walk,13583,2601,0.8612
stage0,south,3,31.0,128.500,97.500,walk,13583,2601,1.0828
stage0,south,3,32.0,128.500,96.500,walk,13583,2601,0.8670
stage0,south,3,33.0,128.500,95.500,walk,13583,2550,0.9124
stage0,south,3,34.0,128.500,94.500,walk,13583,2601,3.4596
stage0,south,3,35.0,128.500,93.500,walk,13583,2601,0.9456
stage0,south,3,36.0,128.500,92.500,walk,13583,2601,0.9299
stage0,south,3,37.0,128.500,91.500,walk,13583,2601,0.9356
stage0,south,3,38.0,128.500,90.500,walk,13583,2601,0.9538
stage0,south,3,39.0,128.500,89.500,walk,13583,2601,0.9343
stage0,south,3,40.0,128.500,88.500,walk,13583,2601,0.9581
stage0,south,3,41.0,128.500,87.500,walk,13583,2550,0.9959
stage0,south,3,42.0,128.500,86.500,walk,13583,2601,4.0766
stage0,south,3,43.0,128.500,85.500,walk,13583,2601,1.2466
stage0,south,3,44.0,128.500,84.500,walk,13583,2601,1.1368
stage0,south,3,45.0,128.500,83.500,walk,13583,2601,0.9977
stage0,south,3,46.0,128.500,82.500,walk,13583,2601,1.0093
stage0,south,3,47.0,128.500,81.500,walk,13583,2601,0.8844
stage0,south,3,48.0,128.500,80.500,walk,13583,2601,0.8877
stage0,south,3,49.0,128.500,79.500,walk,13583,2550,1.0907
stage0,south,3,50.0,128.500,78.500,walk,13583,2601,3.5136
stage0,south,3,51.0,128.500,77.500,walk,13583,2601,0.9178
stage0,south,3,52.0,128.500,76.500,walk,13583,2601,0.8568
stage0,south,3,53.0,128.500,75.500,walk,13583,2601,0.8583
stage0,south,3,54.0,128.500,74.500,walk,13583,2601,0.9253
stage0,south,3,55.0,128.500,73.500,walk,13583,2601,0.9197
stage0,south,3,56.0,128.500,72.500,walk,13583,2601,0.9033
stage0,south,3,57.0,128.500,71.500,walk,13583,2550,1.2932
stage0,south,3,58.0,128.500,70.500,walk,13583,2601,3.4126
stage0,south,3,59.0,128.500,69.500,walk,13583,2601,1.1435
stage0,south,3,60.0,128.500,68.500,walk,13583,2601,0.9260
stage0,south,3,61.0,128.500,67.500,walk,13583,2601,0.9445
stage0,south,3,62.0,128.500,66.500,walk,13583,2601,1.0579
stage0,south,3,63.0,128.500,65.500,walk,13583,2601,0.9886
stage0,south,3,64.0,128.500,64.500,walk,13583,2601,0.8877
stage0,south,3,66.0,128.500,62.500,sprint,13581,2550,0.8598
stage0,south,3,68.0,128.500,60.500,sprint,13579,2601,3.2884
stage0,south,3,70.0,128.500,58.500,sprint,13577,2601,0.8723
stage0,south,3,72.0,128.500,56.500,sprint,13575,2601,0.8300
stage0,south,3,74.0,128.500,54.500,sprint,13573,2550,1.2560
stage0,south,3,76.0,128.500,52.500,sprint,13571,2601,4.5446
stage0,south,3,78.0,128.500,50.500,sprint,13569,2601,1.0701
stage0,south,3,80.0,128.500,48.500,sprint,13567,2601,0.9049
stage0,south,3,82.0,128.500,46.500,sprint,13565,2550,1.1799
stage0,south,3,84.0,128.500,44.500,sprint,13563,2601,3.3687
stage0,south,3,86.0,128.500,42.500,sprint,13561,2601,1.0107
stage0,south,3,88.0,128.500,40.500,sprint,13561,2601,0.9446
